# NeutrinoElectronPhotonInteraction cumulative differential rate
# photon field: Cosmic Microwave Background, T_CMB = 2.72548 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
22.81	1.21097e-52	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51	4.62099e-51
22.87	9.78868e-47	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45	4.32152e-45
22.93	1.26569e-41	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40	6.61209e-40
22.99	3.48137e-37	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35	2.09768e-35
23.05	2.41313e-33	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31	1.69266e-31
23.11	5.05443e-30	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28	4.15081e-28
23.18	3.80444e-27	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25	3.61515e-25
23.24	1.15500e-24	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22	1.27960e-22
23.30	1.60684e-22	2.06969e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20	2.06970e-20
23.36	1.13570e-20	1.69371e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18	1.69377e-18
23.42	4.42207e-19	7.66364e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17	7.66464e-17
23.48	1.03195e-17	2.07011e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15	2.07097e-15
23.54	1.53883e-16	3.56966e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14	3.57369e-14
23.60	1.55406e-15	4.16335e-13	4.17456e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13	4.17457e-13
23.66	1.12043e-14	3.45308e-12	3.47293e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12	3.47295e-12
23.72	6.01657e-14	2.12658e-11	2.15026e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11	2.15032e-11
23.78	2.50074e-13	1.00944e-10	1.02947e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10	1.02959e-10
23.84	8.32683e-13	3.81501e-10	3.94056e-10	3.94200e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10	3.94201e-10
23.90	2.28431e-12	1.18059e-09	1.24112e-09	1.24237e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09	1.24238e-09
23.96	5.29883e-12	3.06574e-09	3.29774e-09	3.30582e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09	3.30592e-09
24.02	1.06210e-11	6.82563e-09	7.55265e-09	7.59257e-09	7.59348e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09	7.59349e-09
24.09	1.87582e-11	1.32785e-08	1.51880e-08	1.53444e-08	1.53504e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08	1.53505e-08
24.15	2.96862e-11	2.29523e-08	2.72473e-08	2.77472e-08	2.77776e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08	2.77783e-08
