# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 1
# active_virtual = 0
# process  = nu_e nu_e -> nu_e nu_e
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
4.60960448682819e-12	3.5828682997173e-25	1.57013171246727e-18	3.58286829971804e-25	0.999999999999795
4.79380849508885e-12	3.87493907492707e-25	1.57013171246727e-18	3.87493907492677e-25	1.00000000000008
4.98537346387362e-12	4.19081908078454e-25	1.57013171246727e-18	4.19081908078395e-25	1.00000000000014
5.18459354389262e-12	4.5324492148793e-25	1.57013171246727e-18	4.53244921488082e-25	0.999999999999665
5.39177464038719e-12	4.90192859426298e-25	1.57013171246727e-18	4.90192859426203e-25	1.00000000000019
5.6072348828517e-12	5.30152745326794e-25	1.57013171246727e-18	5.30152745327021e-25	0.999999999999571
5.83130511352586e-12	5.7337010928049e-25	1.57013171246727e-18	5.73370109280612e-25	0.999999999999787
6.06432939540768e-12	6.20110496671659e-25	1.57013171246727e-18	6.2011049667143e-25	1.00000000000037
6.306665540567e-12	6.70661099799001e-25	1.57013171246727e-18	6.70661099799138e-25	0.999999999999795
6.558685659571e-12	7.25332522506666e-25	1.57013171246727e-18	7.25332522507053e-25	0.999999999999466
6.82077673286523e-12	7.8446068866065e-25	1.57013171246727e-18	7.84460688660804e-25	0.999999999999804
7.09334120498751e-12	8.48408906203932e-25	1.57013171246727e-18	8.48408906203705e-25	1.00000000000027
7.37679760252722e-12	9.17570099470969e-25	1.57013171246727e-18	9.17570099471235e-25	0.999999999999711
7.67158117677876e-12	9.92369223480724e-25	1.57013171246727e-18	9.92369223480901e-25	0.999999999999821
7.97814457207605e-12	1.0732658750317e-24	1.57013171246727e-18	1.07326587503188e-24	0.999999999999825
8.2969585208343e-12	1.16075711665789e-24	1.57013171246727e-18	1.16075711665813e-24	0.999999999999793
8.62851256636624e-12	1.25538053078651e-24	1.57013171246727e-18	1.25538053078643e-24	1.00000000000007
8.97331581458284e-12	1.35771752286603e-24	1.57013171246727e-18	1.35771752286554e-24	1.00000000000037
9.33189771573251e-12	1.46839689376217e-24	1.57013171246727e-18	1.46839689376204e-24	1.00000000000009
9.70480887737953e-12	1.58809870337278e-24	1.57013171246727e-18	1.58809870337333e-24	0.999999999999658
1.00926219098697e-11	1.71755844919679e-24	1.57013171246727e-18	1.71755844919729e-24	0.999999999999712
1.04959323055814e-11	1.85757158553293e-24	1.57013171246727e-18	1.85757158553356e-24	0.999999999999658
1.0915359353313e-11	2.00899841108432e-24	1.57013171246727e-18	2.00899841108425e-24	1.00000000000003
1.1351547089209e-11	2.17276935498492e-24	1.57013171246727e-18	2.17276935498544e-24	0.999999999999758
1.1805165285687e-11	2.34989069375016e-24	1.57013171246727e-18	2.34989069374922e-24	1.0000000000004
1.22769104798825e-11	2.54145073424453e-24	1.57013171246727e-18	2.54145073424335e-24	1.00000000000047
1.27675070431915e-11	2.74862650070013e-24	1.57013171246727e-18	2.74862650069942e-24	1.00000000000026
1.32777082935531e-11	2.97269096683759e-24	1.57013171246727e-18	2.97269096683726e-24	1.00000000000011
1.38082976521797e-11	3.21502087754178e-24	1.57013171246727e-18	3.21502087754274e-24	0.999999999999704
1.43600898465113e-11	3.47710520815774e-24	1.57013171246727e-18	3.47710520815853e-24	0.999999999999772
1.49339321612411e-11	3.76055431336556e-24	1.57013171246727e-18	3.76055431336541e-24	1.00000000000004
1.55307057393331e-11	4.06710982186905e-24	1.57013171246727e-18	4.06710982186836e-24	1.00000000000017
1.61513269350293e-11	4.39865533768397e-24	1.57013171246727e-18	4.39865533768472e-24	0.99999999999983
1.67967487209249e-11	4.75722801378882e-24	1.57013171246727e-18	4.75722801378746e-24	1.00000000000028
1.74679621512707e-11	5.14503106921719e-24	1.57013171246727e-18	5.1450310692168e-24	1.00000000000008
1.81659978837514e-11	5.56444732656806e-24	1.57013171246727e-18	5.56444732657056e-24	0.999999999999552
1.88919277620747e-11	6.01805385305413e-24	1.57013171246727e-18	6.01805385305312e-24	1.00000000000017
1.96468664618024e-11	6.50863779504512e-24	1.57013171246727e-18	6.50863779504379e-24	1.0000000000002
2.04319732019505e-11	7.03921350347813e-24	1.57013171246727e-18	7.03921350347853e-24	0.999999999999943
2.12484535249865e-11	7.61304105527153e-24	1.57013171246727e-18	7.61304105527063e-24	1.00000000000012
2.20975611479566e-11	8.23364628457202e-24	1.57013171246727e-18	8.23364628457357e-24	0.999999999999812
2.2980599887586e-11	8.90484244696341e-24	1.57013171246727e-18	8.90484244696645e-24	0.999999999999659
2.38989256623078e-11	9.6307536496732e-24	1.57013171246727e-18	9.63075364967567e-24	0.999999999999743
2.48539485742952e-11	1.04158401918026e-23	1.57013171246727e-18	1.04158401917979e-23	1.00000000000045
2.58471350746927e-11	1.12649259702264e-23	1.57013171246727e-18	1.12649259702252e-23	1.00000000000011
2.6880010215373e-11	1.21832281196708e-23	1.57013171246727e-18	1.21832281196655e-23	1.00000000000043
2.79541599906753e-11	1.31763890688809e-23	1.57013171246727e-18	1.31763890688792e-23	1.00000000000013
2.90712337727223e-11	1.42505112101026e-23	1.57013171246727e-18	1.42505112100983e-23	1.0000000000003
3.02329468440542e-11	1.5412194394657e-23	1.57013171246727e-18	1.54121943946524e-23	1.0000000000003
3.14410830314688e-11	1.66685764851822e-23	1.57013171246727e-18	1.6668576485188e-23	0.999999999999651
3.26974974451137e-11	1.80273772136573e-23	1.57013171246727e-18	1.80273772136541e-23	1.00000000000018
3.40041193270329e-11	1.94969456145278e-23	1.57013171246727e-18	1.94969456145318e-23	0.999999999999796
