# NeutrinoAntineutrinoWProduction cumulative differential rate
# photon field: Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
23.78	1.30651e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34	1.34434e-34
23.84	4.80530e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31	5.04716e-31
23.90	5.92862e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28	6.41382e-28
23.96	2.82322e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25	3.17847e-25
24.02	5.85790e-23	6.94291e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23	6.94292e-23
24.09	5.88960e-21	7.43639e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21	7.43642e-21
24.15	3.14868e-19	4.28678e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19	4.28688e-19
24.21	9.70550e-18	1.44163e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17	1.44179e-17
24.27	1.85127e-16	3.03371e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16	3.03487e-16
24.33	2.32424e-15	4.24476e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15	4.24970e-15
24.39	2.02673e-14	4.16136e-14	4.17403e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14	4.17404e-14
24.45	1.28685e-13	2.99085e-13	3.01177e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13	3.01181e-13
24.51	6.19736e-13	1.63805e-12	1.66159e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12	1.66168e-12
24.57	2.34649e-12	7.06791e-12	7.25741e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12	7.25902e-12
24.63	7.20527e-12	2.47233e-11	2.58620e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11	2.58807e-11
24.69	1.84389e-11	7.18712e-11	7.71690e-11	7.73224e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11	7.73236e-11
24.75	4.02707e-11	1.77427e-10	1.97124e-10	1.98064e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10	1.98078e-10
24.81	7.66420e-11	3.79161e-10	4.39308e-10	4.43756e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10	4.43872e-10
24.88	1.29431e-10	7.13435e-10	8.67923e-10	8.84702e-10	8.85429e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10	8.85438e-10
24.94	1.97121e-10	1.20014e-09	1.54101e-09	1.59290e-09	1.59640e-09	1.59648e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09	1.59649e-09
