# NeutrinoAntineutrinoElectron cumulative differential rate
# photon field: Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	1.20842e+01	1.22105e+01	1.23368e+01	1.24632e+01	1.25895e+01	1.27158e+01	1.28421e+01	1.29684e+01	1.30947e+01	1.32211e+01	1.33474e+01	1.34737e+01	1.36000e+01	1.37263e+01	1.38526e+01	1.39789e+01	1.41053e+01	1.42316e+01	1.43579e+01	1.44842e+01	1.46105e+01	1.47368e+01	1.48632e+01	1.49895e+01	1.51158e+01	1.52421e+01	1.53684e+01	1.54947e+01	1.56211e+01	1.57474e+01	1.58737e+01	1.60000e+01	1.61263e+01	1.62526e+01	1.63789e+01	1.65053e+01	1.66316e+01	1.67579e+01	1.68842e+01	1.70105e+01	1.71368e+01	1.72632e+01	1.73895e+01	1.75158e+01	1.76421e+01	1.77684e+01	1.78947e+01	1.80211e+01	1.81474e+01	1.82737e+01	1.84000e+01	1.85263e+01	1.86526e+01	1.87789e+01	1.89053e+01	1.90316e+01	1.91579e+01	1.92842e+01	1.94105e+01	1.95368e+01	1.96632e+01	1.97895e+01	1.99158e+01	2.00421e+01	2.01684e+01	2.02947e+01	2.04211e+01	2.05474e+01	2.06737e+01	2.08000e+01	2.09263e+01	2.10526e+01	2.11789e+01	2.13053e+01	2.14316e+01	2.15579e+01	2.16842e+01	2.18105e+01	2.19368e+01	2.20632e+01	2.21895e+01	2.23158e+01	2.24421e+01	2.25684e+01	2.26947e+01	2.28211e+01	2.29474e+01	2.30737e+01	2.32000e+01	2.33263e+01	2.34526e+01	2.35789e+01	2.37053e+01	2.38316e+01	2.39579e+01	2.40842e+01	2.42105e+01	2.43368e+01	2.44632e+01	2.45895e+01	2.47158e+01	2.48421e+01	2.49684e+01	2.50947e+01	2.52211e+01	2.53474e+01	2.54737e+01	2.56000e+01	2.57263e+01	2.58526e+01	2.59789e+01	2.61053e+01	2.62316e+01	2.63579e+01	2.64842e+01	2.66105e+01	2.67368e+01	2.68632e+01	2.69895e+01	2.71158e+01	2.72421e+01	2.73684e+01	2.74947e+01	2.76211e+01	2.77474e+01	2.78737e+01	2.80000e+01
12.43	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-3.86243e-254	-2.17433e-253	-3.35232e-253	-4.71763e-253	-6.54155e-253	-9.12941e-253	-1.29090e-252	-1.85057e-252	-2.68396e-252	-3.92603e-252	-5.77373e-252	-8.51291e-252	-1.25563e-251	-1.84966e-251	-2.71819e-251	-3.98200e-251	-5.81250e-251	-8.45225e-251	-1.22433e-250	-1.76670e-250	-2.53988e-250	-3.63845e-250	-5.19461e-250	-7.39276e-250	-1.04897e-249	-1.48425e-249	-2.09470e-249	-2.94906e-249	-4.14252e-249	-5.80677e-249	-8.12375e-249	-1.13446e-248	-1.58157e-248	-2.20141e-248	-3.05966e-248	-4.24668e-248	-5.88663e-248	-8.15005e-248	-1.12710e-247	-1.55705e-247	-2.14887e-247	-2.96285e-247	-4.08152e-247	-5.61786e-247	-7.72637e-247	-1.06183e-246	-1.45822e-246	-2.00124e-246	-2.74471e-246
12.49	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.92033e-254	-1.64398e-253	-2.53464e-253	-3.56694e-253	-4.94598e-253	-6.90263e-253	-9.76031e-253	-1.39919e-252	-2.02931e-252	-2.96841e-252	-4.36544e-252	-6.43650e-252	-9.49362e-252	-1.39851e-251	-2.05519e-251	-3.01073e-251	-4.39476e-251	-6.39063e-251	-9.25701e-251	-1.33578e-250	-1.92037e-250	-2.75098e-250	-3.92758e-250	-5.58957e-250	-7.93113e-250	-1.12222e-249	-1.58377e-249	-2.22974e-249	-3.13210e-249	-4.39042e-249	-6.14226e-249	-8.57751e-249	-1.19580e-248	-1.66445e-248	-2.31337e-248	-3.21086e-248	-4.45080e-248	-6.16214e-248	-8.52185e-248	-1.17727e-247	-1.62473e-247	-2.24017e-247	-3.08598e-247	-4.24759e-247	-5.84180e-247	-8.02833e-247	-1.10254e-246	-1.51311e-246	-2.07523e-246
12.55	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.20802e-254	-1.24299e-253	-1.91641e-253	-2.69691e-253	-3.73959e-253	-5.21898e-253	-7.37964e-253	-1.05791e-252	-1.53433e-252	-2.24438e-252	-3.30065e-252	-4.86655e-252	-7.17800e-252	-1.05739e-251	-1.55390e-251	-2.27637e-251	-3.32282e-251	-4.83187e-251	-6.99910e-251	-1.00996e-250	-1.45196e-250	-2.07998e-250	-2.96959e-250	-4.22620e-250	-5.99662e-250	-8.48498e-250	-1.19747e-249	-1.68588e-249	-2.36814e-249	-3.31954e-249	-4.64408e-249	-6.48534e-249	-9.04129e-249	-1.25847e-248	-1.74911e-248	-2.42769e-248	-3.36519e-248	-4.65911e-248	-6.44325e-248	-8.90115e-248	-1.22844e-247	-1.69376e-247	-2.33327e-247	-3.21154e-247	-4.41691e-247	-6.07011e-247	-8.33616e-247	-1.14404e-246	-1.56906e-246
12.61	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-1.66945e-254	-9.39809e-254	-1.44897e-253	-2.03910e-253	-2.82745e-253	-3.94600e-253	-5.57965e-253	-7.99871e-253	-1.16009e-252	-1.69694e-252	-2.49557e-252	-3.67953e-252	-5.42719e-252	-7.99479e-252	-1.17488e-251	-1.72114e-251	-2.51234e-251	-3.65331e-251	-5.29193e-251	-7.63621e-251	-1.09781e-250	-1.57265e-250	-2.24526e-250	-3.19537e-250	-4.53396e-250	-6.41538e-250	-9.05391e-250	-1.27467e-249	-1.79052e-249	-2.50986e-249	-3.51132e-249	-4.90348e-249	-6.83600e-249	-9.51513e-249	-1.32248e-248	-1.83554e-248	-2.54437e-248	-3.52269e-248	-4.87166e-248	-6.73004e-248	-9.28805e-248	-1.28063e-247	-1.76415e-247	-2.42820e-247	-3.33956e-247	-4.58953e-247	-6.30286e-247	-8.64994e-247	-1.18634e-246
12.67	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-1.26225e-254	-7.10577e-254	-1.09555e-253	-1.54173e-253	-2.13780e-253	-2.98352e-253	-4.21869e-253	-6.04772e-253	-8.77126e-253	-1.28304e-252	-1.88687e-252	-2.78204e-252	-4.10342e-252	-6.04475e-252	-8.88313e-252	-1.30133e-251	-1.89954e-251	-2.76222e-251	-4.00115e-251	-5.77363e-251	-8.30040e-251	-1.18906e-250	-1.69761e-250	-2.41598e-250	-3.42807e-250	-4.85058e-250	-6.84554e-250	-9.63760e-250	-1.35379e-249	-1.89767e-249	-2.65486e-249	-3.70745e-249	-5.16861e-249	-7.19426e-249	-9.99907e-249	-1.38783e-248	-1.92377e-248	-2.66346e-248	-3.68339e-248	-5.08849e-248	-7.02257e-248	-9.68266e-248	-1.33385e-247	-1.83593e-247	-2.52500e-247	-3.47008e-247	-4.76551e-247	-6.54011e-247	-8.96977e-247
12.73	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-9.54371e-255	-5.37258e-254	-8.28328e-254	-1.16568e-253	-1.61636e-253	-2.25580e-253	-3.18970e-253	-4.57260e-253	-6.63183e-253	-9.70086e-253	-1.42664e-252	-2.10347e-252	-3.10254e-252	-4.57036e-252	-6.71641e-252	-9.83916e-252	-1.43622e-251	-2.08848e-251	-3.02522e-251	-4.36537e-251	-6.27582e-251	-8.99029e-251	-1.28354e-250	-1.82669e-250	-2.59191e-250	-3.66746e-250	-5.17582e-250	-7.28686e-250	-1.02358e-249	-1.43480e-249	-2.00731e-249	-2.80315e-249	-3.90791e-249	-5.43948e-249	-7.56016e-249	-1.04932e-248	-1.45453e-248	-2.01380e-248	-2.78496e-248	-3.84734e-248	-5.30967e-248	-7.32093e-248	-1.00851e-247	-1.38812e-247	-1.90912e-247	-2.62368e-247	-3.60313e-247	-4.94488e-247	-6.78192e-247
12.79	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-7.21587e-255	-4.06213e-254	-6.26287e-254	-8.81358e-254	-1.22211e-253	-1.70558e-253	-2.41169e-253	-3.45728e-253	-5.01424e-253	-7.33469e-253	-1.07866e-252	-1.59040e-252	-2.34579e-252	-3.45558e-252	-5.07819e-252	-7.43925e-252	-1.08591e-251	-1.57907e-251	-2.28733e-251	-3.30059e-251	-4.74506e-251	-6.79744e-251	-9.70469e-251	-1.38113e-250	-1.95971e-250	-2.77292e-250	-3.91337e-250	-5.50949e-250	-7.73915e-250	-1.08483e-249	-1.51770e-249	-2.11943e-249	-2.95472e-249	-4.11272e-249	-5.71613e-249	-7.93375e-249	-1.09975e-248	-1.52261e-248	-2.10567e-248	-2.90892e-248	-4.01457e-248	-5.53525e-248	-7.62519e-248	-1.04954e-247	-1.44346e-247	-1.98373e-247	-2.72428e-247	-3.73876e-247	-5.12772e-247
12.85	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-5.45582e-255	-3.07132e-254	-4.73527e-254	-6.66383e-254	-9.24018e-254	-1.28956e-253	-1.82344e-253	-2.61400e-253	-3.79119e-253	-5.54566e-253	-8.15560e-253	-1.20248e-252	-1.77362e-252	-2.61272e-252	-3.83955e-252	-5.62472e-252	-8.21038e-252	-1.19391e-251	-1.72942e-251	-2.49553e-251	-3.58768e-251	-5.13945e-251	-7.33758e-251	-1.04426e-250	-1.48171e-250	-2.09656e-250	-2.95884e-250	-4.16565e-250	-5.85146e-250	-8.20228e-250	-1.14751e-249	-1.60247e-249	-2.23402e-249	-3.10957e-249	-4.32189e-249	-5.99860e-249	-8.31508e-249	-1.15122e-248	-1.59207e-248	-2.19940e-248	-3.03536e-248	-4.18513e-248	-5.76530e-248	-7.93544e-248	-1.09138e-247	-1.49987e-247	-2.05979e-247	-2.82683e-247	-3.87700e-247
12.91	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-4.12507e-255	-2.32219e-254	-3.58028e-254	-5.03843e-254	-6.98638e-254	-9.75022e-254	-1.37868e-253	-1.97641e-253	-2.86647e-253	-4.19300e-253	-6.16634e-253	-9.09180e-253	-1.34101e-252	-1.97544e-252	-2.90303e-252	-4.25277e-252	-6.20776e-252	-9.02700e-252	-1.30759e-251	-1.88684e-251	-2.71259e-251	-3.88587e-251	-5.54785e-251	-7.89547e-251	-1.12030e-250	-1.58518e-250	-2.23714e-250	-3.14959e-250	-4.42421e-250	-6.20163e-250	-8.67617e-250	-1.21161e-249	-1.68911e-249	-2.35110e-249	-3.26772e-249	-4.53546e-249	-6.28692e-249	-8.70425e-249	-1.20374e-248	-1.66293e-248	-2.29500e-248	-3.16432e-248	-4.35907e-248	-5.99988e-248	-8.25177e-248	-1.13403e-247	-1.55738e-247	-2.13732e-247	-2.93135e-247
