# NeutrinoiAntineutrinojMuonAntitau cumulative differential rate
# photon field: Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
19.53	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77	9.57387e-77
19.59	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68	5.15585e-68
19.65	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60	1.98273e-60
19.71	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54	7.67864e-54
19.77	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48	4.04701e-48
19.84	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43	3.75800e-43
19.90	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39	7.71290e-39
19.96	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35	4.26199e-35
20.02	7.51872e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32	7.51873e-32
20.08	4.91810e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29	4.91816e-29
