# NeutrinoAntineutrinoResonanceCharm cumulative differential rate
# photon field: Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
19.77	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80	1.33084e-80
19.84	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71	1.94001e-71
19.90	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63	1.75268e-63
19.96	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56	1.43334e-56
20.02	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50	1.44566e-50
20.08	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45	2.35968e-45
20.14	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41	7.91347e-41
20.20	6.69936e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37	6.69937e-37
20.26	1.71412e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33	1.71413e-33
20.32	1.54876e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30	1.54880e-30
20.38	5.66606e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28	5.66669e-28
20.44	9.43665e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26	9.44032e-26
20.50	7.93172e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24	7.94078e-24
