# NeutrinoAntineutrinoResonanceTop cumulative differential rate
# photon field: Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
24.15	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63	1.73781e-63
24.21	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56	2.60003e-56
24.27	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50	4.43469e-50
24.33	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44	1.14278e-44
24.39	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40	5.68369e-40
24.45	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36	6.78260e-36
24.51	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32	2.33416e-32
24.57	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29	2.72540e-29
24.63	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26	1.24433e-26
24.69	2.50829e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24	2.50831e-24
24.75	2.48430e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22	2.48439e-22
24.81	1.32635e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20	1.32654e-20
24.88	4.13674e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19	4.13865e-19
24.94	8.08233e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18	8.09244e-18
25.00	1.05091e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16	1.05405e-16
25.06	9.58062e-16	9.64162e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16	9.64167e-16
25.12	6.40767e-15	6.48670e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15	6.48688e-15
25.18	3.26859e-14	3.34045e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14	3.34080e-14
25.24	1.31543e-13	1.36340e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13	1.36387e-13
25.30	4.30025e-13	4.54468e-13	4.54911e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13	4.54913e-13
25.36	1.17148e-12	1.26982e-12	1.27285e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12	1.27288e-12
25.42	2.71937e-12	3.04097e-12	3.05674e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12	3.05701e-12
25.48	5.48622e-12	6.36312e-12	6.42771e-12	6.42963e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12	6.42965e-12
25.54	9.78804e-12	1.18263e-11	1.20409e-11	1.20512e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11	1.20513e-11
25.60	1.56842e-11	1.98031e-11	2.03965e-11	2.04391e-11	2.04403e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11	2.04404e-11
25.66	2.28850e-11	3.02470e-11	3.16432e-11	3.17871e-11	3.17938e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11	3.17939e-11
25.73	3.07816e-11	4.26008e-11	4.54526e-11	4.58563e-11	4.58845e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11	4.58853e-11
25.79	3.85844e-11	5.58630e-11	6.10084e-11	6.19701e-11	6.20670e-11	6.20713e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11	6.20714e-11
25.85	4.55074e-11	6.87909e-11	7.71199e-11	7.91056e-11	7.93812e-11	7.94000e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11	7.94005e-11
25.91	5.09278e-11	8.01645e-11	9.24283e-11	9.60452e-11	9.67102e-11	9.67756e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11	9.67784e-11
25.97	5.44766e-11	8.90148e-11	1.05644e-10	1.11548e-10	1.12936e-10	1.13124e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10	1.13137e-10
