# NeutrinoTauPhotonInteraction cumulative differential rate
# photon field: cosmic infrared and optical background radiation (best) model of Saldana-Lopez et al. 2021 (arXiv:2012.03035)
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	2.19368e+01	2.20632e+01	2.21895e+01	2.23158e+01	2.24421e+01	2.25684e+01	2.26947e+01	2.28211e+01	2.29474e+01	2.30737e+01	2.32000e+01	2.33263e+01	2.34526e+01	2.35789e+01	2.37053e+01	2.38316e+01	2.39579e+01	2.40842e+01	2.42105e+01	2.43368e+01	2.44632e+01	2.45895e+01	2.47158e+01	2.48421e+01	2.49684e+01	2.50947e+01	2.52211e+01	2.53474e+01	2.54737e+01	2.56000e+01	2.57263e+01	2.58526e+01	2.59789e+01	2.61053e+01	2.62316e+01	2.63579e+01	2.64842e+01	2.66105e+01	2.67368e+01	2.68632e+01	2.69895e+01	2.71158e+01	2.72421e+01	2.73684e+01	2.74947e+01	2.76211e+01	2.77474e+01	2.78737e+01	2.80000e+01
20.14	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21555e-20	2.21556e-20	2.21556e-20	2.21557e-20	2.21559e-20	2.21562e-20	2.21568e-20	2.21579e-20	2.21597e-20	2.21631e-20	2.21691e-20	2.21798e-20	2.21990e-20	2.22334e-20	2.22948e-20	2.24047e-20	2.26014e-20	2.29532e-20	2.35826e-20	2.47086e-20	2.67231e-20	3.03272e-20	3.67752e-20	4.83112e-20	6.89499e-20	1.05874e-19	1.71935e-19	2.90123e-19
20.20	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37455e-17	1.37456e-17	1.37456e-17	1.37458e-17	1.37461e-17	1.37465e-17	1.37474e-17	1.37489e-17	1.37516e-17	1.37565e-17	1.37652e-17	1.37808e-17	1.38088e-17	1.38587e-17	1.39481e-17
20.26	1.10847e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11607e-16	1.11608e-16	1.11608e-16	1.11609e-16	1.11611e-16	1.11615e-16	1.11622e-16	1.11633e-16	1.11655e-16	1.11692e-16	1.11760e-16
20.32	3.84442e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18911e-16	4.18912e-16	4.18913e-16	4.18914e-16	4.18917e-16	4.18922e-16	4.18931e-16	4.18947e-16	4.18975e-16	4.19027e-16
20.38	9.37658e-16	1.13006e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13042e-15	1.13043e-15	1.13043e-15	1.13044e-15	1.13045e-15	1.13047e-15	1.13051e-15
20.44	1.84177e-15	2.44001e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46639e-15	2.46640e-15	2.46641e-15	2.46642e-15	2.46645e-15
20.50	3.14868e-15	4.52254e-15	4.68209e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68222e-15	4.68223e-15	4.68223e-15	4.68223e-15	4.68223e-15	4.68223e-15	4.68223e-15	4.68223e-15	4.68223e-15	4.68224e-15	4.68225e-15	4.68227e-15
20.56	4.98422e-15	7.58861e-15	8.10190e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12259e-15	8.12260e-15	8.12260e-15	8.12260e-15	8.12261e-15	8.12263e-15
20.62	7.48235e-15	1.18550e-14	1.30581e-14	1.31949e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14	1.31950e-14
