# NeutrinoMuonPhotonInteraction cumulative differential rate
# photon field: cosmic infrared and optical background radiation (best) model of Saldana-Lopez et al. 2021 (arXiv:2012.03035)
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	2.19368e+01	2.20632e+01	2.21895e+01	2.23158e+01	2.24421e+01	2.25684e+01	2.26947e+01	2.28211e+01	2.29474e+01	2.30737e+01	2.32000e+01	2.33263e+01	2.34526e+01	2.35789e+01	2.37053e+01	2.38316e+01	2.39579e+01	2.40842e+01	2.42105e+01	2.43368e+01	2.44632e+01	2.45895e+01	2.47158e+01	2.48421e+01	2.49684e+01	2.50947e+01	2.52211e+01	2.53474e+01	2.54737e+01	2.56000e+01	2.57263e+01	2.58526e+01	2.59789e+01	2.61053e+01	2.62316e+01	2.63579e+01	2.64842e+01	2.66105e+01	2.67368e+01	2.68632e+01	2.69895e+01	2.71158e+01	2.72421e+01	2.73684e+01	2.74947e+01	2.76211e+01	2.77474e+01	2.78737e+01	2.80000e+01
20.14	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62918e-18	1.62919e-18	1.62919e-18	1.62920e-18	1.62921e-18	1.62923e-18	1.62926e-18	1.62932e-18	1.62943e-18	1.62963e-18	1.62998e-18	1.63061e-18	1.63174e-18	1.63375e-18	1.63735e-18	1.64380e-18	1.65534e-18	1.67598e-18	1.71290e-18	1.77896e-18	1.89715e-18
20.20	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95797e-17	6.95798e-17	6.95798e-17	6.95798e-17	6.95799e-17	6.95801e-17	6.95803e-17	6.95808e-17	6.95817e-17	6.95832e-17	6.95859e-17	6.95908e-17	6.95995e-17	6.96151e-17	6.96430e-17	6.96930e-17	6.97823e-17
20.26	3.89537e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90869e-16	3.90870e-16	3.90870e-16	3.90872e-16	3.90874e-16	3.90877e-16	3.90884e-16	3.90896e-16	3.90917e-16	3.90955e-16	3.91022e-16
20.32	1.20170e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26069e-15	1.26070e-15	1.26070e-15	1.26071e-15	1.26073e-15	1.26075e-15	1.26081e-15
20.38	2.74702e-15	3.07007e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07061e-15	3.07062e-15	3.07062e-15	3.07064e-15	3.07066e-15	3.07070e-15
20.44	5.18371e-15	6.17793e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21721e-15	6.21722e-15	6.21722e-15	6.21722e-15	6.21722e-15	6.21723e-15	6.21723e-15	6.21725e-15	6.21728e-15
20.50	8.67547e-15	1.09448e-14	1.11804e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11806e-14	1.11807e-14
20.56	1.35597e-14	1.78430e-14	1.85973e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14	1.86262e-14
20.62	2.00980e-14	2.72714e-14	2.90346e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92246e-14	2.92247e-14
