# NeutrinoAntineutrinoResonanceBottom cumulative differential rate
# photon field: Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
20.81	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80	4.98024e-80
20.87	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71	6.91803e-71
20.93	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63	6.05699e-63
20.99	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56	4.80095e-56
21.05	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50	4.70590e-50
21.11	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45	7.51387e-45
21.17	2.46774e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40	2.46776e-40
21.23	2.05282e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36	2.05288e-36
21.29	5.17426e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33	5.17481e-33
21.35	4.61038e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30	4.61206e-30
