# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173
# Ecms (default) = 378083

# channel_id = 6
# process  = nu_e nu_mu~ -> nu_e nu_mu~
-0.99	5.14494937324361e-11
-0.97	4.72495106545723e-10
-0.95	1.33954726917497e-09
-0.93	2.68020935598236e-09
-0.91	4.52382233758755e-09
-0.89	6.90158780641818e-09
-0.87	9.84670091331669e-09
-0.85	1.3394494119469e-08
-0.83	1.75825927606143e-08
-0.81	2.245108352378e-08
-0.79	2.80426970519939e-08
-0.77	3.44030060210886e-08
-0.75	4.15806401765606e-08
-0.73	4.96275199794703e-08
-0.71	5.85991106908321e-08
-0.69	6.85546989264512e-08
-0.67	7.95576939416933e-08
-0.65	9.16759561616508e-08
-0.63	1.04982155760537e-07
-0.61	1.19554164419445e-07
-0.59	1.35475483759067e-07
-0.57	1.52835714359711e-07
-0.55	1.71731069751886e-07
-0.53	1.9226494029514e-07
-0.51	2.14548512470084e-07
-0.49	2.38701449799692e-07
-0.47	2.64852642403947e-07
-0.45	2.93141033091677e-07
-0.429999999999999	3.23716528922666e-07
-0.409999999999999	3.56741008352521e-07
-0.389999999999999	3.92389435426704e-07
-0.369999999999999	4.30851094047171e-07
-0.349999999999999	4.72330957129303e-07
-0.329999999999999	5.17051207538239e-07
-0.309999999999999	5.65252930090101e-07
-0.289999999999999	6.17197996681612e-07
-0.269999999999999	6.73171169838967e-07
-0.249999999999999	7.33482453734348e-07
-0.229999999999999	7.98469726103317e-07
-0.209999999999999	8.68501689625122e-07
-0.189999999999999	9.43981187341385e-07
-0.169999999999999	1.02534893375688e-06
-0.149999999999999	1.1130877215956e-06
-0.129999999999999	1.20772717402695e-06
-0.109999999999999	1.30984912383767e-06
-0.0899999999999994	1.42009371487963e-06
-0.0699999999999994	1.53916633763396e-06
-0.0499999999999994	1.66784553046655e-06
-0.0299999999999994	1.80699200181274e-06
-0.00999999999999938	1.957558956995e-06
0.0100000000000006	2.12060394773763e-06
0.0300000000000006	2.29730250406339e-06
0.0500000000000006	2.48896385885725e-06
0.0700000000000006	2.69704913713345e-06
0.0900000000000006	2.92319245769927e-06
0.110000000000001	3.169225487986e-06
0.130000000000001	3.43720610781706e-06
0.150000000000001	3.72945198060622e-06
0.170000000000001	4.04858000843515e-06
0.190000000000001	4.39755287043553e-06
0.210000000000001	4.77973412471051e-06
0.230000000000001	5.19895370957298e-06
0.250000000000001	5.65958613256639e-06
0.270000000000001	6.16664421551334e-06
0.290000000000001	6.7258920109846e-06
0.310000000000001	7.34398147469089e-06
0.330000000000001	8.02861874394399e-06
0.350000000000001	8.78876753722935e-06
0.370000000000001	9.63489939679696e-06
0.390000000000001	1.05793034451517e-05
0.410000000000001	1.16364723008301e-05
0.430000000000001	1.2823586204429e-05
0.450000000000001	1.41611248292064e-05
0.470000000000001	1.56736465505125e-05
0.490000000000001	1.73907893977614e-05
0.510000000000001	1.93485684237515e-05
0.530000000000001	2.1591073712688e-05
0.550000000000001	2.41727162192942e-05
0.570000000000001	2.7161232181312e-05
0.590000000000001	3.06417523405476e-05
0.610000000000001	3.47223882040228e-05
0.630000000000001	3.95420150394946e-05
0.650000000000001	4.52812930879878e-05
0.670000000000001	5.21785571486659e-05
0.690000000000001	6.05531869164922e-05
0.710000000000001	7.08407557916123e-05
0.730000000000001	8.36472395107532e-05
0.750000000000001	9.98350374794306e-05
0.770000000000001	0.000120664003558872
0.790000000000001	0.000148031554871562
0.810000000000001	0.00018489992098435
0.830000000000001	0.000236097317060956
0.850000000000001	0.000309918552312093
0.870000000000001	0.000421582952367552
0.890000000000001	0.000601484761785443
0.910000000000001	0.000917630632550682
0.930000000000001	0.00154883232726549
0.950000000000001	0.00309894953300835
0.970000000000001	0.00878564976201403
0.990000000000001	0.0806832464334744
