# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173
# Ecms (default) = 1

# channel_id = 2
# active_virtual = 0
# process  = nu_e nu_e~ -> nu_e nu_e~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
3.95543624473501e-05	1.7581279314969e-11	1.11123157240398e-14	1.75775064092662e-11	1.00021464396684
4.18063724145608e-05	1.96402343722524e-11	1.24136862471023e-14	1.96360196191085e-11	1.00021464396683
4.41865995638629e-05	2.19403149956546e-11	1.3867461118659e-14	2.19356066500282e-11	1.00021464396684
4.6702343883277e-05	2.45097595570766e-11	1.54914885111433e-14	2.45044998140315e-11	1.00021464396683
4.93613209823831e-05	2.73801134425236e-11	1.73057068079652e-14	2.73742377275487e-11	1.00021464396683
5.21716857555477e-05	3.05866163386742e-11	1.93323893896771e-14	3.05800525148964e-11	1.00021464396683
5.51420573924075e-05	3.41686348748388e-11	2.1596418086928e-14	3.41613023573887e-11	1.00021464396683
5.82815458123132e-05	3.81701459318944e-11	2.41255886576532e-14	3.81619546985557e-11	1.00021464396684
6.15997796038068e-05	4.26402765518441e-11	2.69509520391868e-14	4.26311260378408e-11	1.00021464396683
6.510693555482e-05	4.7633907076538e-11	3.01071955642325e-14	4.76236849398875e-11	1.00021464396683
6.88137698641625e-05	5.32123449203604e-11	3.3633068821602e-14	5.32009256626369e-11	1.00021464396683
7.27316511300208e-05	5.94440772488736e-11	3.75718593897969e-14	5.94313206744502e-11	1.00021464396683
7.68725952166439e-05	6.64056118041525e-11	4.1971924283601e-14	6.63913612989997e-11	1.00021464396684
8.12493021061475e-05	7.4182416199712e-11	4.68872836394473e-14	7.4166496808631e-11	1.00021464396683
8.58751948484592e-05	8.28699672168854e-11	5.23782839268678e-14	8.28521834955597e-11	1.00021464396683
9.07644607288616e-05	9.2574922984977e-11	5.85123388297912e-14	9.25550566004771e-11	1.00021464396684
9.59320947793909e-05	1.0341643243619e-10	6.5364756892807e-14	1.03394239486479e-10	1.00021464396683
0.000101393945767538	1.15527598111691e-10	7.30196660926858e-14	1.15502806131203e-10	1.00021464396683
0.000107166764803296	1.29057110277826e-10	8.15710466884263e-14	1.29029414892375e-10	1.00021464396683
0.000113268256713626	1.44171072414752e-10	9.11238850284924e-14	1.44140133604696e-10	1.00021464396683
0.000119717134341908	1.61055040489245e-10	1.01795462480729e-13	1.61020478415016e-10	1.00021464396683
0.000126533175938906	1.79916301048047e-10	1.1371679531038e-13	1.79877691386824e-10	1.00021464396683
0.000133737285821262	2.00986416100243e-10	1.27034243182292e-13	2.00943284836475e-10	1.00021464396684
0.000141351558483553	2.24524066032418e-10	1.41911306037836e-13	2.24475883638294e-10	1.00021464396684
0.00014939934636054	2.50818225459514e-10	1.58530631402218e-13	2.50764400393873e-10	1.00021464396683
0.000157905331447433	2.8019171100161e-10	1.77096256770799e-13	2.80131582447518e-10	1.00021464396684
0.000166895600997819	3.13005144543151e-10	1.97836114603255e-13	3.12937974294975e-10	1.00021464396683
0.000176397727531422	3.49661380632061e-10	2.21004830677953e-13	3.49586344032425e-10	1.00021464396684
0.000186440853397067	3.90610452374422e-10	2.46886850163822e-13	3.90526628189795e-10	1.00021464396683
0.000197055780150199	4.36355096546136e-10	2.75799929787672e-13	4.36261455656717e-10	1.00021464396683
0.000208275063019072	4.87456925753948e-10	3.08099038974842e-13	4.87352318519057e-10	1.00021464396683
0.000220133110749325	5.44543323422327e-10	3.44180717849345e-13	5.44426465566108e-10	1.00021464396683
0.000232666291133169	6.08315146256686e-10	3.84487945608439e-13	6.0818460310091e-10	1.00021464396683
0.000245913042546829	6.7955532874713e-10	4.29515579030917e-13	6.79409497597465e-10	1.00021464396683
0.00025991399183832	7.59138495351222e-10	4.79816427893309e-13	7.58975585820745e-10	1.00021464396684
0.00027471207892711	8.48041698365662e-10	5.36008041887489e-13	8.47859710394097e-10	1.00021464396684
0.000290352688497812	9.47356413317228e-10	5.98780292351235e-13	9.47153112615938e-10	1.00021464396683
0.000306883789191796	1.05830193914168e-09	6.68903841898512e-13	1.058074829763e-09	1.00021464396684
0.000324356080723615	1.18224036766625e-09	7.47239605950856e-13	1.1819866613605e-09	1.00021464396684
0.000342823149373433	1.32069330617816e-09	8.34749322290412e-13	1.32040988816192e-09	1.00021464396683
0.000362341632332353	1.4753605583839e-09	9.32507358433756e-13	1.4750439490994e-09	1.00021464396684
0.000382971391404668	1.64814099310767e-09	1.04171390178488e-12	1.64778730550391e-09	1.00021464396684
0.000404775696599775	1.84115585693703e-09	1.16370969446734e-12	1.84076074874792e-09	1.00021464396684
0.000427821420176806	2.05677481702726e-09	1.2999924937909e-12	2.05633343746109e-09	1.00021464396684
0.000452179241737117	2.2976450537957e-09	1.45223546039767e-12	2.29715198398141e-09	1.00021464396684
0.00047792386499361	2.56672376068045e-09	1.62230769986037e-12	2.56617294713946e-09	1.00021464396685
0.000505134246881729	2.86731444996686e-09	1.81229720991987e-12	2.86669913029375e-09	1.00021464396686
0.000533893839714791	3.20310751041297e-09	2.02453651509718e-12	3.20242013025269e-09	1.00021464396685
0.000564290847126313	3.5782255146051e-09	2.2616313033692e-12	3.57745763490708e-09	1.00021464396686
0.000596418494584308	3.99727383228688e-09	2.52649241653199e-12	3.99641602569792e-09	1.00021464396685
0.000630375315307193	4.46539717104873e-09	2.82237158695121e-12	4.46443890617207e-09	1.00021464396687
0.000666265452458184	4.98834273853354e-09	3.15290135950115e-12	4.98727225063383e-09	1.00021464396687
0.000704198978545002	5.57253080161033e-09	3.52213968873793e-12	5.57133494817631e-09	1.00021464396687
0.000744292233004453	6.22513350877772e-09	3.93461975890698e-12	6.22379760817007e-09	1.00021464396688
0.000786668179007239	6.95416294351073e-09	4.39540563842992e-12	6.95267059471387e-09	1.00021464396688
0.000831456780577292	7.76856948959253e-09	4.91015445206728e-12	7.76690237085729e-09	1.00021464396688
0.000878795401182222	8.67835171607406e-09	5.48518583412934e-12	8.67648935997914e-09	1.00021464396689
0.000928829225017345	9.69467913093225e-09	6.12755951543038e-12	9.69259867310346e-09	1.0002146439669
0.00098171170227532	1.08300293104898e-08	6.84516199646336e-12	1.08277052088914e-08	1.0002146439669
0.00103760501976702	1.20983410881508e-08	7.64680337088321e-12	1.20957448095021e-08	1.00021464396691
0.00109668059833698	1.3515185683167e-08	8.54232548818126e-12	1.35122853526367e-08	1.00021464396692
0.001159119618599	1.50979578704079e-08	9.54272278325897e-12	1.50947178802824e-08	1.00021464396693
0.00122511357660424	1.68660895381451e-08	1.06602772563853e-11	1.68624701106681e-08	1.00021464396694
0.00129486487114604	1.88412882557286e-08	1.19087092609349e-11	1.88372449547449e-08	1.00021464396696
0.00136858742450266	2.10478037800787e-08	1.3303345949763e-11	2.10432869654861e-08	1.00021464396698
0.00144650733852179	2.35127257729265e-08	1.48613094486344e-11	2.35076799912385e-08	1.00021464396699
0.00152886358805889	2.6266316383916e-08	1.66017270664497e-11	2.62606796874514e-08	1.00021464396701
0.00161590875389608	2.93423817827261e-08	1.85459661239366e-11	2.93360849690712e-08	1.00021464396703
0.0017079097973896	3.27786872015661e-08	2.07178962824362e-11	3.27716529639669e-08	1.00021464396706
0.00180514887922129	3.66174205835635e-08	2.31441825950498e-11	3.66095625618222e-08	1.00021464396708
0.00190792422476546	4.09057105293211e-08	2.58546128765155e-11	4.08969322495404e-08	1.00021464396711
0.00201655103872495	4.56962049005286e-08	2.88824634119539e-11	4.56863985906906e-08	1.00021464396714
0.00213136247184165	5.10477171842236e-08	3.22649074939348e-11	5.1036762451059e-08	1.00021464396718
0.00225271064264621	5.702594855319e-08	3.60434718036324e-11	5.70137109040955e-08	1.00021464396722
0.0023809677173806	6.37042944873228e-08	4.02645462386468e-11	6.36906236791786e-08	1.00021464396727
0.00251652705140564	7.11647458589446e-08	4.49799534480319e-11	7.11494740535611e-08	1.00021464396732
0.00265980439559402	7.94988955448132e-08	5.02475850648505e-11	7.9481835248361e-08	1.00021464396738
0.00281123917140874	8.88090629231165e-08	5.61321124491278e-11	8.87900046842419e-08	1.00021464396744
0.00297129581857763	9.92095500610467e-08	6.27057806660505e-11	9.91882598994112e-08	1.00021464396751
0.00314046521949706	1.1082804501532e-07	7.00492954474531e-11	1.10804261548995e-07	1.00021464396759
0.00331926620473352	1.23807189474138e-07	7.82528140261322e-11	1.23780620710586e-07	1.00021464396769
0.00350824714424014	1.3830632998672e-07	8.74170520073804e-11	1.38276649737969e-07	1.00021464396778
0.00370798762916854	1.54503474280481e-07	9.7654519866707e-11	1.54470318158471e-07	1.00021464396789
0.00391910024943379	1.72597476683786e-07	1.09090904254708e-10	1.72560437626731e-07	1.00021464396802
0.00414223247248431	1.9281047948499e-07	1.21866611068202e-10	1.92769102759836e-07	1.00021464396815
0.0043780686290386	2.15390640200656e-07	1.36138489230063e-10	2.1534441782026e-07	1.00021464396832
0.00462733201187915	2.4061517823591e-07	1.52081756343741e-10	2.40563542722427e-07	1.00021464396848
0.00489078709414007	2.68793778341234e-07	1.69892149860194e-10	2.68736095759113e-07	1.00021464396868
0.00516924187389211	3.00272392650278e-07	1.89788330172096e-10	3.00207954823361e-07	1.0002146439689
0.00546355035221541	3.35437487976849e-07	2.12014565134571e-10	3.35365503794005e-07	1.00021464396913
0.00577461515236039	3.74720790515654e-07	2.36843728970438e-10	3.74640376218201e-07	1.00021464396941
0.00610339028802922	4.18604586198038e-07	2.64580652383616e-10	4.18514754529745e-07	1.00021464396971
0.00645088408926832	4.67627641775961e-07	2.95565865001585e-10	4.6752728986236e-07	1.00021464397004
0.00681816229494515	5.22391819327956e-07	3.30179776101309e-10	5.22279715136232e-07	1.00021464397041
0.00720635132129376	5.83569465394354e-07	3.68847344940823e-10	5.83444232607503e-07	1.00021464397084
0.00761664171655363	6.51911665458974e-07	4.12043298038865e-10	6.51771766578606e-07	1.00021464397131
0.00805029181229676	7.28257465118728e-07	4.60297957451479e-10	7.28101182589006e-07	1.00021464397183
0.00850863158264141	8.13544171150586e-07	5.14203751600913e-10	8.13369586271544e-07	1.00021464397242
0.00899306672318849	9.08818858943289e-07	5.74422488599964e-10	9.08623828314754e-07	1.00021464397307
0.00950508296219043	1.01525122757233e-06	6.4169348134752e-10	1.01503335677908e-06	1.00021464397381
0.0100462506171744	1.13414796034127e-06	7.16842624174121e-10	1.13390457455655e-06	1.00021464397462
0.0106182294109949	1.26696876709597e-06	8.00792532449388e-10	1.26669687824224e-06	1.00021464397553
0.0112227735620862	1.41534430526513e-06	8.94573869648181e-10	1.41504057532906e-06	1.00021464397655
0.0118617371645259	1.5810961996461e-06	9.99338000949054e-10	1.5807568996974e-06	1.00021464397769
0.0125370798744104	1.76625940672188e-06	1.11637112868234e-09	1.76588037113265e-06	1.00021464397896
0.0132508729199808	1.97310719807856e-06	1.24711008321871e-09	1.97268377338141e-06	1.00021464398038
0.0140053054539335	2.20417906964855e-06	1.39315996312017e-09	2.20370605740531e-06	1.00021464398197
0.0148026912673965	2.46231191942487e-06	1.55631384114758e-09	2.46178351240465e-06	1.00021464398374
0.0156454758861625	2.75067487641976e-06	1.73857477807061e-09	2.75008458730288e-06	1.00021464398572
0.0165362440709434	3.07280820846801e-06	1.94218041450376e-09	3.07214879020018e-06	1.00021464398793
0.0174777277446485	3.43266678655118e-06	2.16963044274763e-09	3.43193014337046e-06	1.00021464399039
0.0184728143709981	3.83466863926125e-06	2.42371729584182e-09	3.83384572730516e-06	1.00021464399316
0.0195245558101705	4.28374919351343e-06	2.70756043069609e-09	4.28282990978635e-06	1.00021464399624
0.0206361776786405	4.78542186743074e-06	3.024644626087e-09	4.7843949257678e-06	1.00021464399968
0.0218110892419173	5.34584575930764e-06	3.37886276581552e-09	5.3446985518128e-06	1.00021464400353
0.0230528938705193	5.9719012636816e-06	3.77456363222576e-09	5.97061970593866e-06	1.00021464400783
0.024365400091257	6.67127454286371e-06	4.2166052968943e-09	6.66984290101979e-06	1.00021464401263
0.0257526332677144	7.45255189099975e-06	4.71041476391251e-09	7.45095258859819e-06	1.000214644018
0.0272188479457544	8.32532514918546e-06	5.26205459812554e-09	8.32353855137693e-06	1.00021464402399
0.0287685409019086	9.30030946583764e-06	5.87829735623227e-09	9.29831363831971e-06	1.00021464403069
0.0304064649346735	1.03894748480865e-05	6.56670873463848e-09	1.03872452878125e-05	1.00021464403817
0.0321376434410058	1.16061931192725e-05	7.33574045486968e-09	1.16037024536233e-05	1.00021464404652
0.0339673858227253	1.29654020867752e-05	8.19483402687771e-09	1.29626197375003e-05	1.00021464405585
0.0359013037700741	1.44837889356973e-05	9.15453666432063e-09	1.44806807435001e-05	1.00021464406627
0.0379453284723729	1.61799950999712e-05	1.02266307747568e-08	1.61765229051283e-05	1.00021464407792
0.0401057288085587	1.80748451261391e-05	1.14242786147623e-08	1.80709663000053e-05	1.00021464409093
0.0423891305733917	2.01916023396244e-05	1.27621838858296e-08	2.01872692612721e-05	1.00021464410546
0.0448025367982991	2.25562544523816e-05	1.42567722550449e-08	2.25514139239468e-05	1.0002146441217
0.0473533492291756	2.51978326184051e-05	1.59263930170947e-08	2.51924252119651e-05	1.00021464413983
0.0500493910270142	2.8148767854247e-05	1.7791544373115e-08	2.81427271822081e-05	1.0002146441601
0.0528989307609864	3.14452892004274e-05	1.98751250928466e-08	3.14385411004667e-05	1.00021464418273
0.0559107077675581	3.51278685121104e-05	2.22027156493606e-08	3.51203301366631e-05	1.00021464420801
0.0590939589534152	3.92417173399049e-05	2.48028922785377e-08	3.92332961390196e-05	1.00021464423625
0.0624584471244019	4.38373420012017e-05	2.77075778187815e-08	4.38279345862727e-05	1.00021464426781
0.066014490927355	4.89711636568959e-05	3.09524336393994e-08	4.89606545313266e-05	1.00021464430306
0.0697729964966618	5.47062110064833e-05	3.45772974686842e-08	5.46944711476891e-05	1.00021464434243
0.0737454909026023	6.11128941060991e-05	3.86266724981044e-08	6.10997793814435e-05	1.00021464438642
0.0779441575040566	6.82698688101038e-05	4.31502737680635e-08	6.82552182073181e-05	1.00021464443555
0.0823818733140036	7.6265002449503e-05	4.82036385435682e-08	7.62486360998592e-05	1.00021464449046
0.0870722484924071	8.51964526034783e-05	5.38488081748424e-08	8.51781695734502e-05	1.00021464455176
0.0920296680876125	9.51738722089305e-05	6.01550898138118e-08	9.51534480332097e-05	1.00021464462027
0.0972693361542706	0.000106319755804101	6.7199907342887e-08	0.000106296939729702	1.0002146446968
0.102807322383096	0.000118770943435362	7.50697519603371e-08	0.000118745455342953	1.00021464478228
0.10866061138547	0.000132680300692076	8.38612440980958e-08	0.00013265182765674	1.00021464487779
0.114847154784039	0.000148218595497152	9.36823197113528e-08	0.000148186787946356	1.00021464498446
0.121385926269074	0.000165576594696922	1.04653555505906e-07	0.000165541062118486	1.00021464510364
0.128296979789426	0.000184967406192905	1.16909649380136e-07	0.000184927712340303	1.00021464523678
0.135601511056576	0.000206629095373285	1.30601074259831e-07	0.000206584752909359	1.0002146453855
0.14332192255037	0.000230827607970257	1.45895925637558e-07	0.000230778072483582	1.00021464555164
0.151481892225848	0.000257860035232397	1.62981985509254e-07	0.000257804698552812	1.00021464573724
0.160106446131846	0.000288058261505125	1.82069028053366e-07	0.000287996444236317	1.00021464594458
0.169222035164119	0.000321793039008641	2.03391395376798e-07	0.000321723982186075	1.00021464617619
0.178856616188362	0.000359478539849414	2.27210874961584e-07	0.000359401395621138	1.00021464643492
0.189039737781939	0.000401577441162725	2.53819914162764e-07	0.000401491262378553	1.00021464672397
