# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173
# Ecms (default) = 1

# channel_id = 9
# active_virtual = 0
# process  = nu_1 nu_1~ -> nu_2 nu_2~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
0.000133737285821262	5.02466040251957e-11	3.17585607956022e-14	5.02264194012094e-11	1.00040187264445
0.000141351558483553	5.61310165082726e-11	3.54778265095295e-14	5.61084680498415e-11	1.00040187264445
0.00014939934636054	6.27045563650889e-11	3.96326578505796e-14	6.26793672420229e-11	1.00040187264445
0.000157905331447433	7.00479277506652e-11	4.42740641926841e-14	7.00197887130112e-11	1.00040187264445
0.000166895600997819	7.82512861361154e-11	4.94590286508412e-14	7.82198517174573e-11	1.00040187264445
0.000176397727531422	8.74153451584237e-11	5.52512076695185e-14	8.73802294345482e-11	1.00040187264445
0.000186440853397067	9.7652613094116e-11	6.17217125409553e-14	9.76133849449747e-11	1.00040187264445
0.000197055780150199	1.09088774137171e-10	6.89499824469514e-14	1.09044951953965e-10	1.00040187264445
0.000208275063019072	1.21864231439283e-10	7.70247597436699e-14	1.21815277211695e-10	1.00040187264445
0.000220133110749325	1.36135830856574e-10	8.60451794623535e-14	1.36081143567548e-10	1.00040187264445
0.000232666291133169	1.52078786565411e-10	9.61219864020366e-14	1.52017694812392e-10	1.00040187264446
0.000245913042546829	1.69888832188327e-10	1.07378894757744e-13	1.69820585940374e-10	1.00040187264444
0.00025991399183832	1.89784623839732e-10	1.19954106973401e-13	1.89708385229285e-10	1.00040187264445
0.00027471207892711	2.12010424593819e-10	1.34002010472091e-13	2.1192525763011e-10	1.00040187264445
0.000290352688497812	2.36839103332309e-10	1.49695073087717e-13	2.36743962410079e-10	1.00040187264445
0.000306883789191796	2.64575484789164e-10	1.67225960474902e-13	2.64469201851641e-10	1.00040187264445
0.000324356080723615	2.95560091921236e-10	1.86809901487862e-13	2.95441362119762e-10	1.00040187264444
0.000342823149373433	3.30173326550378e-10	2.08687330572211e-13	3.30040692224617e-10	1.00040187264445
0.000362341632332353	3.68840139603256e-10	2.33126839608567e-13	3.68691972385325e-10	1.00040187264445
0.000382971391404668	4.12035248286007e-10	2.604284754461e-13	4.118697291088e-10	1.00040187264445
0.000404775696599775	4.60288964245596e-10	2.90927423617006e-13	4.60104061009878e-10	1.00040187264445
0.000427821420176806	5.14193704270964e-10	3.24998123447892e-13	5.13987146897028e-10	1.00040187264445
0.000452179241737117	5.74411263466585e-10	3.6305886509951e-13	5.74180516024218e-10	1.00040187264445
0.00047792386499361	6.41680940192146e-10	4.055769249653e-13	6.41423169766703e-10	1.00040187264445
0.000505134246881729	7.1682861251921e-10	4.53074302480475e-13	7.16540654431558e-10	1.00040187264445
0.000533893839714791	8.00776877637556e-10	5.06134128774861e-13	8.00455196590943e-10	1.00040187264444
0.000564290847126313	8.94556378694102e-10	5.65407825842536e-13	8.94197025370855e-10	1.00040187264445
0.000596418494584308	9.99318458125171e-10	6.31623104133003e-13	9.98917020700474e-10	1.00040187264445
0.000630375315307193	1.11634929282887e-09	7.05592896739847e-13	1.11590084280623e-09	1.00040187264445
0.000666265452458184	1.24708568471662e-09	7.88225339877099e-13	1.2465847164201e-09	1.00040187264445
0.000704198978545002	1.39313270050645e-09	8.80534922185625e-13	1.39257306348684e-09	1.00040187264445
0.000744292233004453	1.55628337732405e-09	9.83654939727713e-13	1.55565820084901e-09	1.00040187264445
0.000786668179007239	1.73854073603945e-09	1.09885140960898e-12	1.73784234474072e-09	1.00040187264445
0.000831456780577292	1.9421423726e-09	1.22753861301863e-12	1.94136219224197e-09	1.00040187264445
0.000878795401182222	2.16958792927043e-09	1.37129645853426e-12	2.16871638148313e-09	1.00040187264446
0.000928829225017345	2.42366978304742e-09	1.53188987886171e-12	2.42269616773179e-09	1.00040187264445
0.00098171170227532	2.7075073280148e-09	1.71129049911824e-12	2.70641969197617e-09	1.00040187264446
0.00103760501976702	3.02458527252727e-09	1.91170084272788e-12	3.02337026272465e-09	1.00040187264445
0.00109668059833698	3.37879642140272e-09	2.13558137205435e-12	3.37743912101169e-09	1.00040187264445
0.001159119618599	3.77448946836444e-09	2.38568069582048e-12	3.77297321364163e-09	1.00040187264445
0.00122511357660424	4.21652238548782e-09	2.66506931410382e-12	4.21482856118799e-09	1.00040187264446
0.00129486487114604	4.71032206511953e-09	2.97717731524857e-12	4.70842987595409e-09	1.00040187264445
0.00136858742450266	5.26195094650141e-09	3.32583648746381e-12	5.25983716183183e-09	1.00040187264444
0.00144650733852179	5.87818144508082e-09	3.71532736217793e-12	5.87582011371341e-09	1.00040187264445
0.00152886358805889	6.56657909828667e-09	4.15043176664311e-12	6.56394122986658e-09	1.00040187264446
0.00161590875389608	7.33559544856129e-09	4.63649153102295e-12	7.33264865765447e-09	1.00040187264444
0.0017079097973896	8.19467180398532e-09	5.17947407065755e-12	8.19137991247819e-09	1.00040187264445
0.00180514887922129	9.15435515037578e-09	5.78604564881739e-12	9.15067774331252e-09	1.00040187264445
0.00190792422476546	1.02264276379271e-08	6.46365321919497e-12	1.02223195673301e-08	1.00040187264445
0.00201655103872495	1.14240512321167e-08	7.22061585306454e-12	1.14194620626993e-08	1.00040187264446
0.00213136247184165	1.2761929304772e-08	8.06622687359661e-12	1.27568026947384e-08	1.00040187264445
0.00225271064264621	1.42564871491747e-08	9.01086795103745e-12	1.42507601585044e-08	1.00040187264445
0.0023809677173806	1.59260736354048e-08	1.00661365598301e-11	1.59196759531306e-08	1.00040187264445
0.00251652705140564	1.77911864816757e-08	1.12449883622221e-11	1.77840395626676e-08	1.00040187264445
0.00265980439559402	1.98747239073427e-08	1.25618962664826e-11	1.98667400079991e-08	1.00040187264445
0.00281123917140874	2.22022657571596e-08	1.40330281126287e-11	2.21933468581686e-08	1.00040187264445
0.00297129581857763	2.48023875481831e-08	1.56764451669322e-11	2.47924241511271e-08	1.00040187264445
0.00314046521949706	2.77070112949137e-08	1.75123238624024e-11	2.76958810779446e-08	1.00040187264445
0.00331926620473352	3.09517974198041e-08	1.95632035072018e-11	3.0939363735882e-08	1.00040187264445
0.00350824714424014	3.45765825606615e-08	2.18542630026685e-11	3.45626927599228e-08	1.00040187264445
0.00370798762916854	3.86258686499653e-08	2.44136299676853e-11	3.86103522056213e-08	1.00040187264445
0.00391910024943379	4.31493692705877e-08	2.72727260649532e-11	4.31320356853464e-08	1.00040187264445
0.00414223247248431	4.82026199955935e-08	3.04666527686287e-11	4.81832564629006e-08	1.00040187264445
0.0043780686290386	5.38476602053391e-08	3.40346223095268e-11	5.38260289967262e-08	1.00040187264445
0.00462733201187915	6.0153794752627e-08	3.80204390883887e-11	6.01296302990888e-08	1.00040187264445
0.00489078709414007	6.71984448269704e-08	4.24730374681425e-11	6.71714504585432e-08	1.00040187264445
0.00516924187389211	7.50680984641488e-08	4.74470825468858e-11	7.50379427676542e-08	1.00040187264446
0.00546355035221541	8.38593723705645e-08	5.30036412883891e-11	8.38256851208115e-08	1.00040187264446
0.00577461515236039	9.36801980985757e-08	5.92109322486103e-11	9.36425657130591e-08	1.00040187264445
0.00610339028802922	1.04651147135619e-07	6.61451631033003e-11	1.04609107596915e-07	1.00040187264446
0.00645088408926832	1.16906911175417e-07	7.38914662596817e-11	1.16859948358939e-07	1.00040187264445
0.00681816229494515	1.30597955744762e-07	8.25449440370005e-11	1.30545493082237e-07	1.00040187264444
0.00720635132129376	1.45892367487672e-07	9.2211836249645e-11	1.45833760888533e-07	1.00040187264445
0.00761664171655363	1.62977917786245e-07	1.0301082452787e-10	1.62912447730063e-07	1.00040187264445
0.00805029181229676	1.82064368053629e-07	1.15074489385372e-10	1.81991230756457e-07	1.00040187264445
0.00850863158264141	2.03386045001417e-07	1.2855093792837e-10	2.03304342547649e-07	1.00040187264445
0.00899306672318849	2.27204717498467e-07	1.4360562218511e-10	2.27113446817004e-07	1.00040187264445
0.00950508296219043	2.53812810340687e-07	1.60423370380687e-10	2.53710850890112e-07	1.00040187264446
0.0100462506171744	2.83536994387707e-07	1.79210656098264e-10	2.83423094399262e-07	1.00040187264445
0.0106182294109949	3.16742197143103e-07	2.00198133180559e-10	3.16614958252557e-07	1.00040187264445
0.0112227735620862	3.53836083016587e-07	2.2364346749742e-10	3.53693943096348e-07	1.00040187264445
0.0118617371645259	3.95274058273077e-07	2.49834500343719e-10	3.95115272253755e-07	1.00040187264445
0.0125370798744104	4.41564862115153e-07	2.79092782303242e-10	4.41387480561111e-07	1.00040187264446
0.0132508729199808	4.93276812541454e-07	3.1177752097095e-10	4.93078657717359e-07	1.00040187264444
0.0140053054539335	5.51044783662534e-07	3.48289990987172e-10	5.50823422796992e-07	1.00040187264445
0.0148026912673965	6.15578000135678e-07	3.89078460545096e-10	6.15330715553804e-07	1.00040187264446
0.0156454758861625	6.87668744412416e-07	4.34643694839717e-10	6.87392500170595e-07	1.00040187264445
0.0165362440709434	7.68202083699119e-07	4.855451040282e-10	7.67893488312313e-07	1.00040187264445
0.0174777277446485	8.58166736050266e-07	5.42407611188076e-10	8.57822000854313e-07	1.00040187264445
0.0184728143709981	9.58667208999551e-07	6.05929324586971e-10	9.58282101637233e-07	1.00040187264445
0.0195245558101705	1.07093735975714e-06	6.76890108456223e-10	1.07050715221698e-06	1.00040187264445
0.0206361776786405	1.19635554345451e-06	7.56161157497191e-10	1.1958749540243e-06	1.00040187264445
0.0218110892419173	1.33646153541486e-06	8.44715692670097e-10	1.33592466383742e-06	1.00040187264445
0.0230528938705193	1.49297543520806e-06	9.43640909575367e-10	1.49237569024291e-06	1.00040187264445
0.024365400091257	1.66781878457932e-06	1.05415132611909e-09	1.66714880308113e-06	1.00040187264445
0.0257526332677144	1.86313815852194e-06	1.1776036933443e-09	1.86238971504217e-06	1.00040187264444
0.0272188479457544	2.081331519128e-06	1.31551365248273e-09	2.08049542492981e-06	1.00040187264445
0.0287685409019086	2.3250776557705e-06	1.46957434274077e-09	2.32414364601738e-06	1.00040187264445
0.0304064649346735	2.59736907306339e-06	1.64167718825762e-09	2.59632568079621e-06	1.00040187264445
0.0321376434410058	2.90154873037526e-06	1.83393511945318e-09	2.90038314573057e-06	1.00040187264445
0.0339673858227253	3.24135108396036e-06	2.04870851387922e-09	3.24004899690183e-06	1.00040187264445
0.0359013037700741	3.62094793559712e-06	2.28863417501484e-09	3.61949336022889e-06	1.00040187264445
