# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173
# Ecms (default) = 1

# channel_id = 1
# active_virtual = 0
# process  = nu_e nu_e -> nu_e nu_e
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
0.0528989307609864	4.71842611189957e-05	1.57013171246727e-18	4.71842611070816e-05	1.0000000002525
0.0559107077675581	5.27100385548628e-05	1.57013171246727e-18	5.27100385400043e-05	1.00000000028189
0.0590939589534152	5.88829428657075e-05	3.69954075935263e-13	5.88829428472026e-05	1.00000000031426
0.0624584471244019	6.57787593731843e-05	2.8529832938371e-13	6.57787593500862e-05	1.00000000035115
0.066014490927355	7.34821486355027e-05	2.35314841776828e-13	7.34821486066685e-05	1.0000000003924
0.0697729964966618	8.20876858244407e-05	2.5836616096643e-14	8.20876857884428e-05	1.00000000043853
0.0737454909026023	9.17010218223713e-05	1.57013171246727e-18	9.17010217774126e-05	1.00000000049027
0.0779441575040566	0.000102440180293579	5.90092281283741e-13	0.00010244018023752	1.00000000054724
0.0823818733140036	0.000114437006653892	6.14292622912855e-13	0.00011443700658392	1.00000000061145
0.0870722484924071	0.000127838786725566	5.33057729175259e-13	0.000127838786638202	1.00000000068339
0.0920296680876125	0.000142810054949721	1.57013171246727e-18	0.000142810054840654	1.00000000076372
0.0972693361542706	0.000159534614353662	1.57013171246727e-18	0.000159534614217548	1.0000000008532
0.102807322383096	0.000178217793070622	3.90710489094269e-13	0.000178217792900748	1.00000000095318
0.10866061138547	0.000199088965112606	8.89156904941807e-13	0.000199088964900621	1.00000000106478
0.114847154784039	0.000222404366341563	1.57013171246727e-18	0.000222404366076839	1.00000000119029
0.121385926269074	0.000248450240205412	6.17396160915438e-13	0.000248450239875062	1.00000000132964
0.128296979789426	0.000277546351857377	1.03649655718837e-12	0.000277546351445047	1.00000000148562
0.135601511056576	0.000310049913791943	1.57013171246727e-18	0.000310049913277146	1.00000000166037
0.14332192255037	0.000346359971187438	7.61717763366311e-13	0.000346359970544858	1.00000000185524
0.151481892225848	0.000386922300785207	6.65279444204881e-13	0.000386922299983032	1.00000000207322
0.160106446131846	0.000432234883435046	1.07481659396325e-12	0.000432234882433598	1.00000000231691
0.169222035164119	0.000482854017481021	1.57013171246727e-18	0.000482854016230695	1.00000000258945
0.178856616188362	0.00053940114802197	1.16734677531216e-12	0.000539401146460906	1.00000000289407
0.189039737781939	0.000602570495867694	1.11122199205656e-12	0.000602570493918508	1.00000000323479
0.199802630857273	0.00067313757982164	1.38018774334425e-12	0.000673137577387671	1.00000000361586
0.211178304444844	0.000751968736883222	1.33013509945344e-12	0.000751968733843702	1.00000000404208
0.223201646929544	0.000840031757203852	3.01796255213192e-13	0.000840031753407789	1.00000000451895
0.235909533050885	0.000938407764305515	5.70606585441936e-13	0.000938407759564253	1.00000000505245
0.249340936995211	0.00104830448634563	1.57013171246727e-18	0.0010483044804232	1.00000000564953
0.263537051926764	0.00117107108127045	1.57013171246727e-18	0.00117107107387176	1.00000000631788
0.278541416324202	0.00130821469775597	1.57013171246727e-18	0.00130821468851193	1.00000000706615
0.29440004751003	0.00146141897511726	1.57013171246727e-18	0.00146141896356603	1.00000000790412
0.311161582782465	0.00163256470913706	1.57013171246727e-18	0.00163256469470064	1.00000000884279
0.328877428582581	0.0018237529373136	2.79831492854226e-12	0.0018237529192683	1.0000000098946
0.34760191815423	0.00203733072667611	1.57013171246727e-18	0.00203733070411537	1.00000001107368
0.367392478180241	0.00227591998042901	1.57013171246727e-18	0.00227591995221705	1.00000001239585
0.388309804905996	0.00254244961666587	1.44743466025278e-12	0.00254244958137885	1.00000001387914
0.410418050290509	0.00284019151368616	1.57013171246727e-18	0.00284019146953824	1.00000001554399
0.433785018755939	0.00317280066256191	1.57013171246727e-18	0.00317280060731208	1.00000001741358
0.458482375138952	0.00354436001909081	2.03726153969479e-12	0.00354435994992506	1.00000001951431
0.484585864481694	0.00395943060476299	3.8429221211112e-12	0.00395943051814528	1.0000000218763
0.512175544336471	0.00442310747055735	1.57013171246727e-18	0.00442310736204117	1.00000002453392
0.541336030296588	0.0049410822090455	2.699270996444e-12	0.00494108207303488	1.00000002752648
0.572156755506377	0.00551971278027984	1.57013171246727e-18	0.00551971260972557	1.00000003089912
0.60473224494632	0.00616610150623888	1.63531464013221e-12	0.00616610129225263	1.00000003470365
0.639162405334459	0.00688818218827669	3.86485588884802e-12	0.00688818191963867	1.00000003899984
0.675552831533226	0.00769481741325408	3.74386167688473e-12	0.00769481707578489	1.00000004385669
0.714015130401405	0.00859590723816142	1.57013171246727e-18	0.0085959068139181	1.00000004935411
0.754667263084458	0.00960251058153804	1.57013171246727e-18	0.00960251004778319	1.00000005558493
0.797633906793001	0.0107269808045032	1.57013171246727e-18	0.0107269801323803	1.00000006265724
0.843046837178974	0.0119831171365581	1.08854983346218e-11	0.011983116289384	1.00000007069731
0.891045332482233	0.0133863337935183	1.57013171246727e-18	0.0133863327245783	1.00000007985309
0.941776600687038	0.0149538488492453	1.57013171246727e-18	0.014953847655132	1.00000007985325
0.995396230998515	0.0167048951617451	1.57013171246727e-18	0.0167048936716149	1.00000008920321
1.05206867102372	0.0186609559204454	1.13794933068593e-11	0.018660954060924	1.00000009964771
1.1119677311208	0.020846027678113	1.57013171246727e-18	0.0208460253576403	1.00000011131488
1.17527711746305	0.0232869140612618	4.01986947170907e-12	0.0232869111655875	1.00000012434772
1.24219099545273	0.0260135537207937	5.20357062575206e-12	0.0260135501073547	1.00000013890603
1.31291458521259	0.0290593864940277	1.57013171246727e-18	0.0290593819849342	1.00000015516825
1.38766479098144	0.0324617622047649	1.42384686039218e-11	0.0324617565780497	1.00000017333366
1.4666708663441	0.036262397034483	3.00978508640805e-11	0.0362623900131832	1.00000019362485
1.55017511733591	0.0405078829605596	1.49958382715487e-11	0.0405078741990964	1.00000021629037
1.63843364557813	0.045250256382457	3.36215517461938e-11	0.0452502454496462	1.00000024160777
1.73171713372351	0.0505476327504504	2.58156576099094e-11	0.0505476191083044	1.00000026988701
1.83031167562078	0.056464914780603	2.34212105108418e-11	0.0564648977578936	1.00000030147419
1.93451965374422	0.0630745826918149	2.64632491374077e-11	0.0630745614510944	1.00000033675574
2.0446606665793	0.0704575758437333	8.27339667521692e-11	0.070457549340203	1.0000003761631
2.16107250880857	0.0787042761966836	5.53030596474632e-11	0.0787042431268922	1.000000420178
2.28411220730403	0.0879156051653885	4.55437120182653e-11	0.0879155639032625	1.00000046933813
2.41415711610324	0.0982042467064894	7.74394842003027e-11	0.0982041952235555	1.00000052424373
2.55160607372742	0.109696010875186	5.23483079897396e-11	0.109695946641101	1.0000005855648
2.69688062639094	0.122531353618487	1.0513595718433e-10	0.12253127347703	1.000000654049
2.85042632085369	0.136867070251062	1.52230046432936e-10	0.136866970265533	1.00000073053074
3.01271407088144	0.15287818189349	2.07023391198251e-10	0.152878057154017	1.00000081594098
3.18424160150494	0.170760036150221	2.74522318479825e-10	0.170759880533608	1.00000091131836
3.3655349755074	0.190730645472268	3.99189825884651e-10	0.190730451342741	1.00000101782136
3.55715020682171	0.213033288992297	5.15841133355012e-10	0.213033046828676	1.00000113674204
3.75967496578581	0.237939406138639	7.27790441888116e-10	0.237939104069939	1.00000126952104
3.97373038148597	0.265751813027005	1.01984377941569e-09	0.265751436254084	1.00000141776438
4.19997294671569	0.296808275485299	1.41955494212967e-09	0.296807805560785	1.00000158326198
4.43909653139258	0.331485475571344	1.96815490462645e-09	0.331484889503356	1.00000176800815
4.69183451060823	0.370203411568387	2.75045213653278e-09	0.370202680705256	1.00000197422431
4.95896201383767	0.413430274648359	3.80614744082012e-09	0.41342936329133	1.00000220438389
5.24129830220654	0.461687848620473	5.3087535258919e-09	0.461686712298678	1.00000246123998
5.53970928110691	0.515557482352878	7.37965558150142e-09	0.515556065679287	1.00000274785554
5.85511015586778	0.575686687460405	1.02944068684048e-08	0.575684921468255	1.00000306763663
6.18846823862496	0.642796416549673	1.43267319989129e-08	0.642794215385198	1.00000342436883
6.54080591499886	0.71768907951776	1.99691762092646e-08	0.717686336336215	1.00000382225689
6.91320377967877	0.80125735687385	2.7785090167203e-08	0.801253938750121	1.00000426596808
7.30680395053018	0.894493869487672	3.86891028168235e-08	0.894489611109856	1.0000047606789
7.72281357138936	0.998501763180923	5.38577579753835e-08	0.998496459042072	1.00000531212585
8.16250851428798	1.1145062636818	7.49577809379553e-08	1.11449965842149	1.00000592665979
8.62723729246225	1.24386725206204	1.04301903338147e-07	1.24385902853175	1.00000661130409
9.11842519614741	1.38809290212916	1.45105850441534e-07	1.38808266666262	1.00000737381626
9.63757866384197	1.54885440845514	2.0181352300219e-07	1.54884167271271	1.00000822275294
10.1862899024478	1.72800181569443	2.80610635105165e-07	1.72798597431838	1.0000091675374
10.7662417704559	1.92758093527688	3.90071861576017e-07	1.92756123843636	1.00001021852905
11.3792129391542	2.14985130290516	5.42039498235332e-07	2.1498268226255	1.00001138709379
12.0270833476862	2.39730508773647	7.52937955511649e-07	2.39727467669262	1.00001268567351
12.7118399686914	2.67268680959719	1.04545080684098e-06	2.67264905080412	1.00001412785306
13.4355829022095	2.97901365170499	1.4509387849914e-06	2.97896679725866	1.00001572842181
14.2005318165381	3.31959607053896	2.01267059251285e-06	3.31953796724948	1.0000175034267
15.0090327557987	3.69805829888165	2.79027533526159e-06	3.6979862983021	1.00001947021264
15.8635653350873	4.11835820973632	3.8658511081734e-06	4.11826905973398	1.00002164744485
16.7667503452785	4.58480585493823	5.35224256529003e-06	4.58469556959443	1.00002405510729
17.7213577908052	5.10207981027714	7.40432861682811e-06	5.1019435145642	1.00002671446921
18.7303153850661	5.67524024695992	1.02342699717806e-05	5.67507199236215	1.00002964801116
19.7967175295151	6.30973740656702	1.41321396422091e-05	6.30952995364059	1.00003287929972
20.9238348039717	7.01141388444749	1.94936565582811e-05	7.0111584483214	1.00003643279894
22.1151239972569	7.78649882862954	2.68573457894963e-05	7.78618478372802	1.000040333605
23.3742387089202	8.64159184545811	3.69540684943657e-05	8.64120638639442	1.00004460708916
24.7050405545705	9.58363408205239	5.07727568699901e-05	9.5831618388541	1.00004927843297
26.1116110091769	10.6198636485795	6.96470935552646e-05	10.6192862563253	1.00005437203973
27.5982639246643	11.7577522775656	9.53690753679962e-05	11.7570479033403	1.00005991080679
29.1695587601906	13.0049199297752	0.000130336757960109	13.004062763794	1.00006591524485
30.8303145656855	14.3690239938792	0.000177744863289938	14.3679837168692	1.0000724024352
32.5856247615352	15.8576198482636	0.000241828472775494	15.8563610938711	1.00007938482134
34.4408727597413	17.4779899258758	0.000328171383662973	17.4764717650186	1.00008686884159
36.4017484744646	19.2369391219107	0.000444091772760696	19.2351146054638	1.00009485342221
38.4742657725884	21.1405554859714	0.000599118261962215	21.1383712925684	1.00010332836777
40.6647809178221	23.1939367147256	0.000805568821579469	23.1913329609781	1.00011227270774
42.9800120649117	25.4008850584166	0.00107924277218939	25.3977953382738	1.00012165308452
45.4270598637444	27.7635758904639	0.00144023174536784	27.7599276169721	1.00013142229844
48.0134292365387	30.282208326067	0.00191384825412684	30.2779234500954	1.00014151815856
50.7470523949091	32.9546498029019	0.002531659963604	32.9496459767106	1.00015186282107
53.6363131673971	35.7760902549981	0.00333260345036551	35.7702824907768	1.00016236282794
56.6900727120793	38.7387251202435	0.00436413333415628	38.7320279621418	1.00017291008124
59.9176966931114	41.8314895253065	0.00568334184925625	41.8238197060213	1.00018338399838
63.3290840045567	45.0398681126284	0.00735796176978623	45.0311476019909	1.00019365508324
66.9346971295924	48.3458055970649	0.00946714468472221	48.335964872601	1.00020359011121
70.7455942282049	51.7277417727176	0.0121018904385392	51.7167230565641	1.00021305905522
74.7734630517824	55.1607909458202	0.015364996382247	55.1485510684736	1.00022194377023
79.0306567886203	58.6170794547046	0.0193704013209414	58.6035919375132	1.00023014830227
83.530231950275	62.0662461407526	0.0242418224819067	62.051502052475	1.00023761049757
88.2859884149591	65.4760997846956	0.0301106265728915	65.4601069402985	1.00024431436404
93.3125117507905	68.8134154105251	0.0371129374468775	68.7961955578691	1.00025030239705
98.6252179486963	72.0448390938045	0.0453860590009304	72.0264228850897	1.00025568684348
104.240400702165	75.1378598149034	0.0550643750038424	75.1182795840151	1.00026065867052
110.175281378848	78.0617983420305	0.0662749668330517	78.0410789928589	1.00026549285888
116.448061837279	80.7887583317578	0.0791332533164312	80.7669069595138	1.00027054858316
123.077980250677	83.3109125441354	0.0152655436352024	83.2714798338374	1.00047354400782
130.085370109068	85.5343473210778	0.0522720458714708	85.5348606542861	0.99999399854978
137.491722580654	87.5413887645246	0.0684564357726097	87.5419928895052	0.999993099026414
145.319752423702	89.2825364471101	0.086666748635708	89.283024128942	0.999994537798907
153.593467651103	90.7994713315579	0.0175982273678927	90.753407465988	1.00050757174696
162.338243161242	91.952493168777	0.0641732182413186	91.9537843019825	0.999985958889944
171.580898561015	92.887749752914	0.0865687693738706	92.8896672053189	0.999979357742765
181.349780419665	93.6209024425189	0.0183768765338479	93.5709537934244	1.00053380506524
191.674849205698	94.0119452091972	0.0705501752091502	94.0113112985671	1.00000674291871
202.587771173519	94.2775109369684	0.0163643244575936	94.2274760068586	1.00053100148948
214.122015481591	94.2371481649919	0.0680169637577122	94.238512158703	0.999985526154012
226.312956839972	94.1166899456616	0.016398270713514	94.0650716859654	1.00054875054865
239.197984002044	93.7267151183003	0.0703841786841452	93.728690192762	0.999978927749256
252.816614433171	93.3047359369706	0.0171329702914195	93.2511468855768	1.00057467444834
267.210615507966	92.6505199852811	0.074112591845541	92.6539077471684	0.999963436384177
282.424132607867	92.0093753452831	0.0179956616247496	91.9576630192323	1.00056234928502
298.503824511898	91.1817146136279	0.0777614974748411	91.1819626895234	0.99999727933148
315.499006495835	90.3969128725202	0.0187807782197235	90.344947603624	1.00057518732674
333.461801578664	89.4647143451758	0.0807755656217146	89.463169238885	1.00001727086469
352.447300380188	88.6019361278559	0.0194140948063294	88.5514880923456	1.0005697028542
372.513730080052	87.6212333002779	0.0830249755909927	87.6230389083172	0.999979393455627
393.722632996381	86.7402330664494	0.0198874130720018	86.6892503816084	1.00058810849807
416.139055331705	85.7573644464745	0.0845529783466177	85.7599072589631	0.999970349635746
439.831746665059	84.8950288539223	0.0202276174750314	84.84324366482	1.00061036314579
464.873370802064	83.9965238846718	0.0150340706551224	83.9460577646534	1.00060117319815
491.340728629677	83.0622726967834	0.0720337716595645	83.0738393564689	0.999860766520783
519.314993659064	82.2800306392787	0.0184300114684932	82.2309034997518	1.00059742915906
548.881960979012	81.4127815103756	0.0806853030493995	81.4205247457287	0.999904898238162
580.132310383385	80.696214650158	0.0198145620647697	80.6450678554369	1.00063422098934
613.161884479627	79.9557355658787	0.0150750416504654	79.9061120457425	1.00062102283374
648.07198263125	79.1907587229193	0.0713192447006435	79.2045667742293	0.999825665970128
684.9696716358	78.5898094149198	0.0184837534531655	78.5407778643052	1.00062428144905
723.968114091146	77.9651083040694	0.0147175946095621	77.9146233949379	1.00064795165441
765.186915457144	77.3085833686552	0.0695457458820577	77.325599254124	0.999779944990626
808.752490877111	76.822273462104	0.0183479119398694	76.7728946030455	1.00064318089495
854.79845288411	76.3060496454165	0.014869361336052	76.2554577406348	1.00066345290266
903.466021181126	75.7515135931583	0.0689768439680139	75.7720530164387	0.999728931413856
954.904455751885	75.3711754565375	0.0184628481710575	75.3213095315907	1.00066204272412
1009.27151463065	74.9529154254337	0.0152073858722239	74.9017624092063	1.00068293474789
1066.73393773494	74.4879144242699	0.0687557576217581	74.5118874198594	0.999678266161016
1127.46795824504	74.2010759706457	0.0187270686214313	74.1501297257741	1.00068706885692
1191.65984309865	73.8665238298212	0.0157244404342548	73.8149274675551	1.00069899631465
1259.50646425846	73.4763342960975	0.0688559863903228	73.5047308663508	0.999613676971284
1331.21590250441	73.2692078250125	0.0191676955693331	73.2180174573369	1.00069914987394
1407.0080856028	73.0050991711004	0.0164511382127139	72.9533040110591	1.00070997689198
1487.11546280907	72.6767865977908	0.0693604525223186	72.7091556401324	0.999554814767732
1571.78371777329	72.5356852057443	0.0198144132136224	72.4841925319046	1.00071039866819
1661.27252203442	72.3290013426985	0.0174094370574953	72.2770946941246	1.00071816180207
1755.85633141461	72.0503440852055	0.0703546070799006	72.0866050511279	0.999496980529231
1855.82522775566	71.9632610608728	0.020686248341546	71.9115311828997	1.00071935442233
1961.48580857958	71.8023640569738	0.0186051435290481	71.7507459586965	1.00071940852444
2073.16212740139	71.6548995717213	0.0182423186916217	71.6031872806102	1.00072220655358
2191.19668757832	71.4259829259175	0.069552081220967	71.4678571203425	0.999414083531923
2315.95149274333	71.3957353146352	0.0218227505531311	71.3438200042426	1.00072767774966
2447.80915704463	71.2827800263244	0.0204249298141009	71.2302010770323	1.00073815528381
2587.17407859612	71.1766467610037	0.0203682189058444	71.1261838532656	1.00070948425747
2734.47367973779	71.0800296990102	0.0207432774428479	71.0310077471121	1.00069014861893
2890.15971790973	70.9923991618561	0.0212816496159852	70.9439654551941	1.00068270368524
3054.70967116021	70.9129835932238	0.0218823286668419	70.8644002536389	1.00068558175065
3228.62820253698	70.8399543004011	0.0225046801047232	70.7917032589604	1.0006815917575
3412.44870785316	70.7737634402589	0.02313371514603	70.7253106925843	1.00068508356061
3606.73495157432	70.713082322102	0.0237621043856417	70.6647011805698	1.00068465783799
3812.0827958442	70.6577411142273	0.0243832868542864	70.6093931131304	1.00068472477903
4029.12202795168	70.60758195481	0.0249926020804047	70.5589420827479	1.000689350926
4258.51829184376	70.5618386696716	0.0255868551372087	70.5129384148428	1.00069349336346
4500.97512960842	70.5202176594679	0.0261641703583615	70.4710048009618	1.00069834194425
4757.23613918829	70.4823706884033	0.0267224555695883	70.4327940411579	1.00070388585204
5028.0872549429	70.447992255541	0.0272604984118666	70.3979868995556	1.0007103236639
5314.35915805369	70.4167456848992	0.0277779012180095	70.3662900749166	1.00071704234981
5616.92982416429	70.3883460972912	0.0282745955974285	70.3374342862852	1.00072382240727
5936.72721606964	70.3625454251598	0.028750781726108	70.3111724724085	1.00073065134522
6274.73212971213	70.3391072445265	0.0292070371506458	70.287278102554	1.00073739008497
6631.98120221326	70.3178068769121	0.029644166769523	70.26554359552	1.00074379672764
7009.57009116624	70.2984470690211	0.0300630956223714	70.245778843026	1.00074977068889
7408.65683494023	70.2808499598469	0.0304648384122427	70.227809833225	1.00075525816265
7830.46540430189	70.2648470421511	0.0308504784667128	70.2114773697856	1.00076012746583
8276.2894562471	70.2502906596562	0.0312211165177267	70.1966358818094	1.00076434970384
8747.49630155522	70.2370456454848	0.031577852403447	70.1831523197608	1.00076789548407
9245.53109823443	70.2249891674093	0.0319217686426365	70.170905132575	1.0007707472881
9771.92128371891	70.2140116729834	0.0322539161687466	70.1597833211573	1.00077292644388
10328.2812594113	70.2040145167481	0.0325753070862049	70.1496855635809	1.00077447179885
10916.3173419372	70.1949090636596	0.0328869051230796	70.1405194074208	1.00077543845837
11537.8329962977	70.186616253811	0.0331896197578102	70.1322005248171	1.0007759022045
12194.7343669686	70.1790654474565	0.0334843006875575	70.1246520260389	1.00077595281895
12889.0361239102	70.1721933973317	0.0337717316966599	70.1178038275076	1.00077568843939
13622.8676414178	70.1659435725507	0.0340526258966961	70.1115920704358	1.00077521420509
14398.4795287615	70.1602650412444	0.0343276212701645	70.1059585864425	1.00077463393835
15218.2505326454	70.1551117661287	0.0345972775113078	70.1008504067034	1.0007740470923
16084.6948326552	70.1504417418906	0.0348620748708389	70.0962193114005	1.00077354286754
17000.4697520689	70.1462162639373	0.0351224151108645	70.0920214164293	1.00077319567067
17968.383907679	70.1423993872881	0.0353786250726665	70.0882167945151	1.00077306279502
18991.4058236213	70.1390415333927	0.0356309258325193	70.0847691280765	1.00077438230862
20072.6730356278	70.1358312131445	0.0358794123750067	70.0816453913505	1.00077318135856
21215.5017136267	70.13307509193	0.0361243492617525	70.0788155594666	1.00077426440544
22423.3968322008	70.1305709539097	0.0363660287347235	70.0762523423171	1.00077513579532
23700.0629200958	70.1283265841415	0.0366044391727475	70.0739309412273	1.00077626076036
25049.4154217477	70.1263214342407	0.0368395399030948	70.0718288265732	1.00077766783856
26475.5927056735	70.1245210191955	0.0370713862134761	70.069925534631	1.00077915716547
27982.9687565542	70.1229059105645	0.0373000423364442	70.068202482074	1.00078071688088
29576.1665899357	70.1214598508041	0.037525550578167	70.06664279665	1.00078235593952
31260.0724306904	70.1201652889161	0.0377479485384065	70.0652311626875	1.00078404260311
33039.8506987222	70.1190059240942	0.0379672809891667	70.0639536801839	1.00078574275385
34920.9598478766	70.1179678045731	0.0381835988996327	70.0627977363268	1.0007874374137
36909.1691066319	70.1170660999108	0.038480333940857	70.0617518883907	1.00078950654286
39010.5761719143	70.1166752182702	0.0387513547680527	70.0608057570373	1.00079744245915
41231.6259103022	70.1164574067728	0.0390100636867448	70.0599499291252	1.00080655892139
43579.1301239752	70.116384729148	0.0392671448969482	70.0591758692089	1.00081657911657
46060.2884420293	70.1164453869932	0.039526242117804	70.0584758389729	1.00082744517813
48682.7104012284	70.1166277452076	0.0397884636739745	70.0578428239106	1.00083909122701
51454.4387839152	70.116918151805	0.0400540832838234	70.0572704666151	1.00085141320512
54383.9742846543	70.1172971455605	0.0403233408836968	70.0567530061002	1.00086421560895
57480.3015812603	70.1177461243519	0.0405965268403748	70.0562852226227	1.00087730746119
60752.9168901679	70.118298832904	0.0408744424377291	70.0558623875172	1.0008912379815
64211.8570906552	70.1187751655532	0.0411570285476384	70.0554802176007	1.0009034974531
67867.7305072411	70.1193907973607	0.0414438774276045	70.0551348337403	1.00091721989791
71731.7494446648	70.1198597431762	0.041736961194076	70.0548227232099	1.00092837320028
75815.7645752303	70.1203547302615	0.0420366010973671	70.0545407055006	1.00093946836419
80132.3012839786	70.1208034483912	0.0423434884994847	70.0542859012717	1.00094951431256
84694.5980831562	70.1211629514993	0.042658285803227	70.0540557041599	1.00095793522109
89516.647213794	70.1214252809221	0.042981505272799	70.0538477551898	1.00096465116332
94613.2375589194	70.1215724107705	0.0433134382337492	70.0536599195499	1.00096943530572
100000.000000012	70.1215859138468	0.0436539716087136	70.0534902655177	1.00097205218571
