# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173
# Ecms (default) = 1

# channel_id = 6
# active_virtual = 0
# process  = nu_e nu_mu~ -> nu_e nu_mu~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
0.0359013037700741	3.62094653225158e-06	2.28863415714575e-09	3.6222020664727e-06	0.999653378194237
0.0379453284723729	4.04499789934996e-06	2.55665768253918e-09	4.04640046998286e-06	0.999653378195436
0.0401057288085587	4.51871018878833e-06	2.85606963977822e-09	4.52027701535845e-06	0.999653378196781
0.0423891305733917	5.04789922122829e-06	3.19054595409272e-09	5.04964953984984e-06	0.999653378198283
0.0448025367982991	5.63906191131243e-06	3.56419304209432e-09	5.64101721085211e-06	0.99965337819996
0.0473533492291756	6.29945603088468e-06	3.98159822722889e-09	6.30164031678268e-06	0.999653378201834
0.0500493910270142	7.03718931329878e-06	4.44788605953481e-09	7.03962940228595e-06	0.999653378203918
0.0528989307609864	7.86131899274768e-06	4.96878123110056e-09	7.86404484207692e-06	0.999653378206257
0.0559107077675581	8.78196300065426e-06	5.55067885978804e-09	8.78500807588864e-06	0.999653378208868
0.0590939589534152	9.8104241842774e-06	6.20072300405016e-09	9.81382587014987e-06	0.999653378211772
0.0624584471244019	1.09593290725566e-05	6.92689437285551e-09	1.09631291319451e-05	0.999653378215035
0.066014490927355	1.22427828928095e-05	7.73810830771318e-09	1.22470279794636e-05	0.999653378218681
0.0697729964966618	1.36765427414068e-05	8.64432423971411e-09	1.36812849727192e-05	0.99965337822274
0.0737454909026023	1.52782110344157e-05	9.65666796545385e-09	1.52835086312708e-05	0.999653378227284
0.0779441575040566	1.70674516131698e-05	1.07875682435143e-08	1.70733696147253e-05	0.999653378232355
0.0823818733140036	1.90662311578522e-05	1.20509093882063e-08	1.90728422200286e-05	0.999653378238013
0.0870722484924071	2.1299088872864e-05	1.34622017345669e-08	2.13064741603442e-05	0.999653378244348
0.0920296680876125	2.37934377548277e-05	1.50387720676917e-08	2.38016879375199e-05	0.999653378251414
0.0972693361542706	2.65799011417934e-05	1.67999763543182e-08	2.65891175079873e-05	0.999653378259314
0.102807322383096	2.96926886753264e-05	1.87674373893203e-08	2.97029843752121e-05	0.999653378268136
0.10866061138547	3.31700162909965e-05	2.09653102748201e-08	3.31815177258094e-05	0.999653378277993
0.114847154784039	3.70545753932711e-05	2.34205789922737e-08	3.70674237671197e-05	0.999653378288998
0.121385926269074	4.13940569745963e-05	2.61633877089714e-08	4.14084100280205e-05	0.999653378301306
0.128296979789426	4.62417371129145e-05	2.9227410888078e-08	4.62577710594614e-05	0.999653378315047
0.135601511056576	5.16571310353274e-05	3.26502667467865e-08	5.16750427249139e-05	0.99965337833039
0.14332192255037	5.77067237772632e-05	3.64739791404545e-08	5.7726733112886e-05	0.999653378347539
0.151481892225848	6.4464786406724e-05	4.07454935458454e-08	6.44871390441865e-05	0.999653378366697
0.160106446131846	7.20142878334845e-05	4.55172534799576e-08	7.20392581972813e-05	0.999653378388094
0.169222035164119	8.04479133963601e-05	5.08478444348183e-08	8.04758080487421e-05	0.999653378411993
0.178856616188362	8.98692027322807e-05	5.68027132377236e-08	8.99003641368583e-05	0.999653378438711
0.189039737781939	0.000100393820894937	6.34549716739823e-08	0.000100428631621034	0.999653378468528
0.199802630857273	0.000112150978326242	7.08862942426335e-08	0.000112189865745583	0.999653378501859
0.211178304444844	0.000125285017110626	7.91879210776345e-08	0.000125328458644055	0.999653378539086
0.223201646929544	0.00013995718298303	8.84617783536314e-08	0.000140005711961624	0.999653378580672
0.235909533050885	0.000156347604840893	9.88217299462519e-08	0.00015640181705344	0.999653378627126
0.249340936995211	0.000174657506056884	1.10394975726795e-07	0.000174718067064089	0.99965337867902
0.263537051926764	0.000195111674733449	1.23323613677093e-07	0.000195179328038645	0.999653378737
0.278541416324202	0.000217961223217451	1.37766385026876e-07	0.000218036799394117	0.999653378801762
0.29440004751003	0.000243486670742178	1.5390062386586e-07	0.000243571097630273	0.99965337887411
0.311161582782465	0.000272001387028126	1.71924435203031e-07	0.000272095701124406	0.999653378954938
0.328877428582581	0.000303855439101941	1.9205912825952e-07	0.00030396079828406	0.999653379045214
0.34760191815423	0.000339439888538797	2.14551934919407e-07	0.000339557586279309	0.999653379146079
0.367392478180241	0.000379191591857622	2.39679046792154e-07	0.000379323073102399	0.999653379258736
0.388309804905996	0.000423598562969127	2.67749008247416e-07	0.000423745441874958	0.999653379384612
0.410418050290509	0.000473205963467887	2.99106507202476e-07	0.000473370043217016	0.999653379525213
0.433785018755939	0.000528622794257339	3.3413661032098e-07	0.000528806089191985	0.999653379682283
0.458482375138952	0.000590529370592916	3.732694948017e-07	0.000590734130941419	0.999653379857744
0.484585864481694	0.00065968567222997	4.16985735054484e-07	0.000659914411727891	0.999653380053753
0.512175544336471	0.000736940671085526	4.65822209431476e-07	0.000737196197830584	0.999653380272702
0.541336030296588	0.000823242750797703	5.20378699857838e-07	0.000823528201716961	0.999653380517313
0.572156755506377	0.000919651345938658	5.81325265808879e-07	0.00091997022529087	0.999653380790546
0.60473224494632	0.00102734994357017	6.49410483650439e-07	0.00102770616595528	0.999653381095775
0.639162405334459	0.00114766060650447	7.25470653166274e-07	0.00114805854490784	0.999653381436746
0.675552831533226	0.00128206019625168	8.10440085073496e-07	0.00128250473571204	0.999653381817648
0.714015130401405	0.00143219849442194	9.05362596838972e-07	0.00143269509198097	0.999653382243154
0.754667263084458	0.00159991844455834	1.01140435916332e-06	0.00160047319622678	0.999653382718474
0.797633906793001	0.001787278762285	1.12986825239571e-06	0.0017878984778457	0.99965338324945
0.843046837178974	0.00199657919057475	1.26220991108408e-06	0.00199727147713946	0.999653383842588
0.891045332482233	0.00223038870922226	1.41005565603555e-06	0.00223116206456532	0.999653384505171
0.941776600687038	0.00249157704363464	1.57522253706638e-06	0.00249244077449053	0.999653459827518
0.995396230998515	0.00278334985825622	1.75974073626398e-06	0.00278431484528696	0.999653420290316
1.05206867102372	0.00310928806480409	1.96587861149317e-06	0.00311036619893151	0.999653373892824
1.1119677311208	0.00347339172553825	2.19617069349708e-06	0.00347459602079839	0.999653399919606
1.17527711746305	0.00388012908761857	2.45344898758294e-06	0.00388147448001542	0.999653381104583
1.24219099545273	0.00433449134686235	2.74087797337572e-06	0.00433599426385147	0.999653385844708
1.31291458521259	0.00484205380864515	3.06199374369914e-06	0.00484373273957995	0.999653380765399
1.38766479098144	0.00540904419108614	3.42074777732937e-06	0.0054109197037432	0.999653383757337
1.4666708663441	0.00604241890192435	3.82155590086996e-06	0.00604451390684135	0.99965340390488
1.55017511733591	0.00674994821661501	4.26935306294528e-06	0.00675228855055485	0.999653401373132
1.63843364557813	0.00754031139224257	4.76965462104685e-06	0.00754292575035983	0.999653402644573
1.73171713372351	0.00842320287107408	5.32862492794553e-06	0.0084261233813664	0.999653398109647
1.83031167562078	0.00940945086028261	5.95315410312942e-06	0.00941271328093014	0.999653402738385
1.93451965374422	0.0105111497220242	6.65094398572307e-06	0.0105147940951442	0.999653405184443
2.0446606665793	0.0117418077722505	7.43060439170087e-06	0.0117458788169451	0.999653406547257
2.16107250880857	0.0131165122691399	8.30176094149945e-06	0.0131210598386016	0.999653414471268
2.28411220730403	0.0146521135747442	9.27517588752536e-06	0.0146571934717566	0.999653419529308
2.41415711610324	0.0163674306984693	1.0362883556265e-05	0.0163731052199707	0.999653424232899
2.55160607372742	0.0182834806805687	1.15783422332442e-05	0.0182898193723458	0.999653430597204
2.69688062639094	0.0204237345503976	1.29366045611113e-05	0.0204308151353393	0.999653436003667
2.85042632085369	0.0228144029003307	1.44545088008025e-05	0.0228223121410901	0.99965344261745
3.01271407088144	0.0254847544547928	1.61508936262373e-05	0.0254935892561426	0.999653450078722
3.18424160150494	0.0284674713877242	1.80468394930508e-05	0.0284773399520627	0.999653459053581
3.3655349755074	0.0317990455540847	2.01659400493985e-05	0.0318100687610853	0.999653467992056
3.55715020682171	0.0355202202548608	2.25346075538107e-05	0.0355325330397386	0.99965347854981
3.75967496578581	0.0396764826537728	2.51824168404637e-05	0.0396902357043363	0.999653490327799
3.97373038148597	0.0443186125106146	2.81424930481804e-05	0.0443339740753411	0.999653503547858
4.19997294671569	0.049503293494147	3.14519491155047e-05	0.0495204514258892	0.999653518268752
4.43909653139258	0.0552937939894507	3.51523799733774e-05	0.0553129580298148	0.999653534342645
4.69183451060823	0.0617607250232504	3.92904214572715e-05	0.0617821292740456	0.999653552717482
4.95896201383767	0.0689828836976579	4.39183832571673e-05	0.0690067895159883	0.999653572952776
5.24129830220654	0.077048191349179	4.90949667559684e-05	0.0770748904224886	0.999653595702009
5.53970928110691	0.0860547365351653	5.48860804442184e-05	0.0860845544128193	0.999653621049009
5.85511015586778	0.0961119338923599	6.13657677862743e-05	0.096145233860148	0.999653649313115
6.18846823862496	0.107341810907215	6.86172650511402e-05	0.107378998316543	0.999653680795021
6.54080591499886	0.119880435678053	7.67342097959412e-05	0.119921962738982	0.99965371596678
6.91320377967877	0.133879499823509	8.58220245288321e-05	0.133925870967835	0.999653755140879
7.30680395053018	0.149508071783682	9.59995047490861e-05	0.14955984957753	0.999653798837091
7.72281357138936	0.16695453684736	0.000107400646235851	0.167012348592167	0.999653847483166
8.16250851428798	0.186428741289791	0.000120176753399285	0.186493286294227	0.999653901726339
8.62723729246225	0.208164358979766	0.000134498879007598	0.208236416668301	0.999653962118211
9.11842519614741	0.232421499659448	0.000150560656023222	0.232501938503821	0.999654029360396
9.63757866384197	0.259489578746337	0.000168581595123738	0.259579366158284	0.999654104202213
10.1862899024478	0.289690468867788	0.000188810937261456	0.28979068212298	0.999654187448478
10.7662417704559	0.32338195330471	0.000211532170086756	0.323493791575708	0.999654280008117
11.3792129391542	0.360961500956905	0.000237068341049735	0.36108629857393	0.999654382851085
12.0270833476862	0.402870381180821	0.000265788329526018	0.403009622191761	0.999654497055968
12.7118399686914	0.449598134687247	0.00029811427664539	0.4497534688361	0.999654623789218
13.4355829022095	0.501687413376513	0.000334530416032428	0.501860673599384	0.999654764296176
14.2005318165381	0.559739197239234	0.000375593603076621	0.559932418758214	0.999654919928715
15.0090327557987	0.624418389917569	0.000421945906435994	0.624633831040115	0.999655092132639
15.8635653350873	0.696459785806223	0.000474329705218655	0.696699950514507	0.999655282438148
16.7667503452785	0.776674390219084	0.000533605830587306	0.776942052616598	0.99965549245711
17.7213577908052	0.865956059648502	0.000600775403173321	0.866254290330426	0.999655723861628
18.7303153850661	0.96528841094654	0.000677006148841286	0.965620605327041	0.999655978363896
19.7967175295151	1.07575192577921	0.00076366412533601	1.07612183439307	0.99965625768195
20.9238348039717	1.19853114936175	0.000862351959822988	1.19894291012696	0.999656563492949
22.1151239972569	1.33492184972963	0.000974954878794303	1.33538002213087	0.999656897367304
23.3742387089202	1.48633796518827	0.00110369600050251	1.4868475663071	0.99965726068335
24.7050405545705	1.65431812284462	0.00125120254526181	1.65488466514292	0.999657654511979
26.1116110091769	1.84053146027067	0.00142058478491382	1.8411609910185	0.99965807946676
27.5982639246643	2.0467824258151	0.00161552967852489	2.04748156806969	0.999658535507474
29.1695587601906	2.2750141718815	0.00184041120015691	2.27579016696905	0.999659021688897
30.8303145656855	2.5273100914128	0.00210041932503286	2.52817084299119	0.999659535833673
32.5856247615352	2.80589298361593	0.0024017094675051	2.80684710358762	0.999660074120008
34.4408727597413	3.11312127455631	0.00275157382191021	3.11417813146431	0.99966063055375
36.4017484744646	3.45148166690763	0.00315863551139556	3.45265143797634	0.999661196303847
38.4742657725884	3.82357755755685	0.00363306567105598	3.824871286355	0.999661758866824
40.6647809178221	4.23211255003409	0.00418682255961384	4.23354221290985	0.999662301022676
42.9800120649117	4.68069553421403	0.00109331239216925	4.68144699622152	0.999839480825459
45.4270598637444	5.17004417124247	0.00321838049963279	5.17141848947321	0.999734247337837
48.0134292365387	5.70478933002963	0.00380010188878022	5.70630484933837	0.999734413188788
50.7470523949091	6.28725799216509	0.00450856211313387	6.28892787494101	0.999734472582748
53.6363131673971	6.92019579393394	0.00536885591161385	6.92203441820894	0.999734380940066
56.6900727120793	7.60621796397253	0.00640952594488817	7.60824114393517	0.999734080462966
59.9176966931114	8.34774800480184	0.00766278370599553	8.34997329911387	0.999733496834982
63.3290840045567	9.1485374993254	0.00211997233520918	9.14939858385997	0.999905886214632
66.9346971295924	10.0059774187839	0.00651239524740828	10.0083576786117	0.999762172785566
70.7455942282049	10.9256562161916	0.00803518933708171	10.9282934434718	0.999758678947102
74.7734630517824	11.9072573895926	0.00993585107554609	11.910181226721	0.999754509434181
79.0306567886203	12.9512179061352	0.012263232528072	12.9544630569544	0.999749495536412
83.530231950275	14.0602574415753	0.00340031732824583	14.0609887024702	0.999947993636126
88.2859884149591	15.2264428611539	0.0108446962570921	15.2289666228322	0.999834278862069
93.3125117507905	16.4540730378992	0.0138383642268221	16.4569276820967	0.999826538449177
98.6252179486963	17.7394630526167	0.0175374215061048	17.7427041285468	0.999817329088814
104.240400702165	19.0826824597029	0.00483037727723554	19.0834257796589	0.999961048924621
110.175281378848	20.4741264930718	0.015875942828828	20.4755346128577	0.999931229156526
116.448061837279	21.9130359626949	0.0207097011583801	21.9148181017798	0.999918678810079
123.077980250677	23.3961969722746	0.00590582284697202	23.3964607188905	0.999988727072056
130.085370109068	24.9147656248904	0.0198617693538529	24.9151121209782	0.99998609293484
137.491722580654	26.4641653162009	0.0263520265294703	26.4649697163529	0.999969605098338
145.319752423702	28.0400106021111	0.00739492269912205	28.0398726445253	1.00000492005037
153.593467651103	29.6344470439889	0.0253060853784694	29.6334037277469	1.00003520743859
162.338243161242	31.24163907981	0.00778286721302292	31.2389957055285	1.00008461777409
171.580898561015	32.8492349636619	0.0270441063199666	32.8500380426145	0.99997555318044
181.349780419665	34.4637087545994	0.00857082078046472	34.4599807918587	1.00010818238011
191.674849205698	36.0632247581109	0.030102173034681	36.062432363411	1.00002197285785
202.587771173519	37.655737647424	0.009533589948501	37.6512485567338	1.00011922820258
214.122015481591	39.2204914266191	0.0337467320986609	39.2206108030819	0.999996956282416
226.312956839972	40.7694476329408	0.0105792172020409	40.765092194252	1.00010684236081
239.197984002044	42.2817308058018	0.0376797576508659	42.27971049445	1.00004778441783
252.816614433171	43.7644075992467	0.011653399017462	43.759967909655	1.00010145550383
267.210615507966	45.2061646151512	0.0416915655500413	45.2018778960433	1.00009483497827
282.424132607867	46.6077795845311	0.0127203927556071	46.6019797088555	1.00012445556416
298.503824511898	47.9611582002805	0.0456350135100463	47.957341717696	1.00007958077841
315.499006495835	49.2727831159145	0.0137750626902653	49.2655547435614	1.00014672264203
333.461801578664	50.5310738481428	0.0494953573069315	50.524716812831	1.00012582030564
352.447300380188	51.7411118926018	0.0147857823567351	51.733410784131	1.00014886140995
372.513730080052	52.9022743743384	0.0133664513593307	52.8906762979779	1.00021928394894
393.722632996381	53.9952877171611	0.0484108732964965	53.9959774400061	0.999987226403193
416.139055331705	55.0579964409157	0.0153863641313734	55.0491674098245	1.00016038446187
439.831746665059	56.0529545004871	0.0555481769623042	56.0504513616076	1.00004465867479
464.873370802064	57.0095593429364	0.0167674907114533	57.00034844039	1.0001615937937
491.340728629677	57.9124943720399	0.0151622720686006	57.899653888922	1.00022177132773
519.314993659064	58.750124675776	0.0548108018823164	58.7494019512381	1.00001230181949
548.881960979012	59.5614891989198	0.0173099935566928	59.5508301563983	1.00017899066215
580.132310383385	60.3180819072623	0.0159710189425978	60.3053454331842	1.0002111997533
613.161884479627	61.0150353864532	0.0574836927564317	61.0144923864734	1.00000889952466
648.07198263125	61.6913246005308	0.0182431857276289	61.6799239600085	1.0001848355152
684.9696716358	62.3161313057791	0.0168512535799378	62.3033746188606	1.00020475113903
723.968114091146	62.8890162920532	0.0603326823523542	62.8866361078544	1.00003784880773
765.186915457144	63.4434644197679	0.0191577440592497	63.4315357788952	1.00018805536909
808.752490877111	63.9532650036197	0.0176866559911001	63.9399174294708	1.00020875182023
854.79845288411	64.4154135626247	0.0628986163826971	64.4136245553455	1.00002777374028
903.466021181126	64.8664831329039	0.0200051789666376	64.8544858912753	1.00018498707474
954.904455751885	65.2782491497343	0.0184689482731284	65.2643030930748	1.00021368582822
1009.27151463065	65.6460965843158	0.0651697596668738	65.6448404012414	1.00001913605192
1066.73393773494	66.010071697639	0.0207835748397238	65.9978161193221	1.0001856967251
1127.46795824504	66.3391187878816	0.0192051336690661	66.3248957381669	1.0002144451123
1191.65984309865	66.6428754029039	0.0188252281417908	66.6276865391155	1.00022796624913
1259.50646425846	66.9050691813827	0.0653138892833618	66.9077335141076	0.999960179001963
1331.21590250441	67.1777678894681	0.0214405753427025	67.1665164479333	1.00016751563323
1407.0080856028	67.4190471965014	0.0200322155437325	67.4054480166649	1.000201751939
1487.11546280907	67.6406705523983	0.0197054388862472	67.6258727662108	1.00021881841346
1571.78371777329	67.825735775778	0.0673903416743855	67.8290668454441	0.999950890233037
1661.27252203442	68.0265304389253	0.0223145149662789	68.0162383791207	1.00015131768604
1755.85633141461	68.2020306246639	0.0209168226626746	68.1885283765344	1.00019801348483
1855.82522775566	68.3615362937925	0.020593460392935	68.3470120823444	1.00021250689687
1961.48580857958	68.5074072896109	0.0206299534596638	68.492700686076	1.0002147178223
2073.16212740139	68.6414001099367	0.0207838502157693	68.6265433163458	1.00021648756987
2191.19668757832	68.7644513562126	0.020981224689468	68.7494292547936	1.00021850510734
2315.95149274333	68.875950013664	0.0211991582101527	68.8621903129971	1.00019981503063
2447.80915704463	68.9793565812894	0.0214130265179407	68.9656033232545	1.00019942199259
2587.17407859612	69.0740701029458	0.0216277022626156	69.0603927010608	1.00019804987128
2734.47367973779	69.1613163363303	0.021842979186286	69.1472330433797	1.00020367109906
2890.15971790973	69.2406893951738	0.0220567130401422	69.2267517324531	1.00020133347834
3054.70967116021	69.3133094109998	0.0222700820618242	69.2995315199185	1.00019881651115
3228.62820253698	69.3799026171623	0.0224810052754634	69.3661130704681	1.00019879370609
3412.44870785316	69.4408072297095	0.022689597643091	69.4269974482144	1.00019891082724
3606.73495157432	69.4964406178556	0.0228955028344612	69.4826485323683	1.0001984968302
3812.0827958442	69.5472728662138	0.0230983777371609	69.5334953518323	1.0001981421229
4029.12202795168	69.5937418182195	0.0232974675278718	69.5799343309017	1.00019844064888
4258.51829184376	69.6361575646873	0.0234925595894856	69.6223314404888	1.00019858749215
4500.97512960842	69.6748990468657	0.0236830198041597	69.661024251183	1.00019917587822
4757.23613918829	69.7101882904517	0.0238683693199158	69.6963238860611	1.00019892590624
5028.0872549429	69.7423939535515	0.0240480623214666	69.7285168725059	1.00019901586421
5314.35915805369	69.7718952992178	0.0242215359065558	69.7578668934081	1.000201101416
5616.92982416429	69.7986491276218	0.0243884188481315	69.7846164390371	1.00020108570199
5936.72721606964	69.8230094320665	0.0245484314027282	69.8089883616078	1.00020084907098
6274.73212971213	69.8452196834222	0.0247005637526809	69.8311873351588	1.00020094672307
6631.98120221326	69.8653866854369	0.024844979984783	69.8514012238074	1.0002002173383
7009.57009116624	69.8837611752535	0.024981182072528	69.8698023617979	1.00019978321083
7408.65683494023	69.9004642313947	0.0251090316389774	69.8865487489989	1.00019911531825
7830.46540430189	69.9156326145201	0.0252284337774452	69.9017851656779	1.00019809864382
8276.2894562471	69.9293982075782	0.0253393430836471	69.9156442104721	1.00019672274012
8747.49630155522	69.9418945111889	0.025441828585439	69.9282472655211	1.00019516069974
9245.53109823443	69.9532288605224	0.0255360529878244	69.9397053927149	1.00019335894727
9771.92128371891	69.9634987841191	0.0256222600500701	69.9501201649675	1.00019125941628
10328.2812594113	69.9728019693371	0.0257007852420981	69.9595844363512	1.00018893098197
10916.3173419372	69.9812245612699	0.0257720282078745	69.9681830548237	1.00018639195527
11537.8329962977	69.9888440724025	0.0258364495380582	69.9759935211604	1.00018364228352
12194.7343669686	69.9957330695502	0.0258945620090006	69.9830865975728	1.00018070754796
12889.0361239102	70.0019565882551	0.0259469231215697	69.9895268693455	1.00017759398392
13622.8676414178	70.0075755415738	0.0259941174395256	69.9953732626775	1.00017432979249
14398.4795287615	70.0126463039714	0.0260367468181128	70.0006795217546	1.00017095237216
15218.2505326454	70.0172200261818	0.0260754231350119	70.0054946479247	1.00016749225637
16084.6948326552	70.0213434629895	0.0261107581976859	70.0098633036905	1.00016397917032
17000.4697520689	70.025059521427	0.0261433553878921	70.0138261840802	1.0001604445573
17968.383907679	70.0284074627668	0.0261738027818707	70.0174203578034	1.00015691959097
18991.4058236213	70.0314232109902	0.0262026674894682	70.0206795804517	1.00015343510807
20072.6730356278	70.0341394736301	0.0262304906902715	70.0236345818627	1.00015001923037
21215.5017136267	70.0365860466817	0.0262577833538053	70.0263133296255	1.00014669795635
22423.3968322008	70.0387900494735	0.02628502316442	70.0287412705765	1.00014349506666
23700.0629200958	70.0407760885427	0.0263126522335598	70.0309415520049	1.00014043130536
25049.4154217477	70.0425664561076	0.0263410754466311	70.032935224174	1.00013752432199
26475.5927056735	70.0441813141229	0.0263706594573506	70.0347414256425	1.00013478865329
27982.9687565542	70.0456388587594	0.0264017322604824	70.0363775527713	1.00013223565112
29576.1665899357	70.0469554869853	0.0264345832355102	70.0378594146937	1.00012987364788
31260.0724306904	70.0481459440208	0.0264694636073886	70.0392013749366	1.00012770803933
33039.8506987222	70.0492234716201	0.0265065872611326	70.0404164807884	1.00012574155429
34920.9598478766	70.0501999420061	0.0265461318281116	70.0415165814267	1.00012397447975
36909.1691066319	70.0510859855892	0.0265882400003243	70.0425124357428	1.00012240494449
39010.5761719143	70.0518911101359	0.0266330210240044	70.043413810723	1.00012102921533
41231.6259103022	70.052623806538	0.0266805523197052	70.0442295711843	1.00011984192567
43579.1301239752	70.0532916595417	0.0267308812143952	70.0449677615955	1.00011883648765
46060.2884420293	70.0539014305641	0.0267840267439966	70.0456356806559	1.00011800520943
48682.7104012284	70.0544591489072	0.0268399815114225	70.0462399492532	1.00011733962679
51454.4387839152	70.0549701858952	0.0268987136085639	70.046786572368	1.00011683067743
54383.9742846543	70.055439325743	0.0269601685705192	70.0472809954474	1.00011646890757
57480.3015812603	70.0558708262526	0.0270242713848405	70.0477281557273	1.00011624460549
60752.9168901679	70.0562684761374	0.0270909285186942	70.0481325289437	1.00011614795284
64211.8570906552	70.0566356451217	0.0271600300007485	70.0484981718342	1.00011616913281
67867.7305072411	70.0569753228855	0.0272314515078094	70.0488287608006	1.00011629833402
71731.7494446648	70.0572901650225	0.0273050564999398	70.0491276270702	1.00011652590444
75815.7645752303	70.0575825220812	0.0273806983163082	70.0493977886636	1.00011684230951
80132.3012839786	70.0577910556048	0.0274584302389729	70.0496419794546	1.00011633287366
84694.5980831562	70.0581830846193	0.0275375281326172	70.049862675578	1.00011877837762
89516.647213794	70.0584661002474	0.0276181594016951	70.0500621194242	1.00011997106882
94613.2375589194	70.0586645714897	0.0277003147586078	70.0502423414352	1.00012023127648
100000.000000012	70.0588799663353	0.0277837063678618	70.0504051798989	1.0001209812622
