# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 9
# active_virtual = 0
# process  = nu_1 nu_1~ -> nu_2 nu_2~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
8.37380653526519e-11	1.9719249718295e-23	1.57013171246727e-18	1.96912395075649e-23	1.00142247067379
8.70843149768936e-11	2.1326737370635e-23	1.57013171246727e-18	2.12964438038679e-23	1.00142247067379
9.05642837944385e-11	2.30652653307623e-23	1.57013171246727e-18	2.30325022717369e-23	1.00142247067378
9.41833153464645e-11	2.49455158345503e-23	1.57013171246727e-18	2.49100819734614e-23	1.00142247067379
9.79469667069382e-11	2.69790419198804e-23	1.57013171246727e-18	2.69407195364091e-23	1.00142247067379
1.01861017015581e-10	2.9178338413293e-23	1.57013171246727e-18	2.91368920388422e-23	1.0014224706738
1.0593147635182e-10	3.15569187033762e-23	1.57013171246727e-18	3.15120936742546e-23	1.0014224706738
1.10164594963347e-10	3.41293977726232e-23	1.57013171246727e-18	3.40809186652859e-23	1.00142247067379
1.14566872863468e-10	3.69115819979381e-23	1.57013171246727e-18	3.685915093667e-23	1.00142247067379
1.19145069811958e-10	3.99205662715625e-23	1.57013171246727e-18	3.98638610982062e-23	1.00142247067379
1.23906215694771e-10	4.31748390391727e-23	1.57013171246727e-18	4.31135113336565e-23	1.00142247067379
1.2885762131853e-10	4.66943959005497e-23	1.57013171246727e-18	4.66280688400494e-23	1.00142247067379
1.34006889636372e-10	5.05008624708254e-23	1.57013171246727e-18	5.04291285144089e-23	1.00142247067379
1.3936192742239e-10	5.46176272572183e-23	1.57013171246727e-18	5.45400456417459e-23	1.00142247067379
1.44930957412596e-10	5.90699853677115e-23	1.57013171246727e-18	5.89860793996035e-23	1.00142247067379
1.50722530931049e-10	6.38852939346697e-23	1.57013171246727e-18	6.37945480609052e-23	1.00142247067379
