# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 2
# active_virtual = 0
# process  = nu_e nu_e~ -> nu_e nu_e~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
2.25088005209485e-09	5.69913883721901e-20	1.57013171246727e-18	5.69210879263248e-20	1.00123505098772
2.34082727617765e-09	6.16372524089444e-20	1.57013171246727e-18	6.15612211619434e-20	1.00123505098772
2.43436887354244e-09	6.6661841254209e-20	1.57013171246727e-18	6.65796120385993e-20	1.00123505098771
2.53164847863066e-09	7.20960280629983e-20	1.57013171246727e-18	7.20070956284204e-20	1.00123505098771
2.63281546564729e-09	7.79732027298679e-20	1.57013171246727e-18	7.78770206386076e-20	1.00123505098772
2.73802517792709e-09	8.43294770502526e-20	1.57013171246727e-18	8.42254543197044e-20	1.00123505098771
2.84743916646645e-09	9.12039066063019e-20	1.57013171246727e-18	9.10914040777235e-20	1.00123505098771
2.9612254379872e-09	9.86387307405472e-20	1.57013171246727e-18	9.85170571518055e-20	1.00123505098771
3.07955871291335e-09	1.06679632091922e-19	1.57013171246727e-18	1.0654803983009e-19	1.00123505098772
3.20262069365674e-09	1.1537601728881e-19	1.57013171246727e-18	1.15233697796528e-19	1.00123505098771
3.33060034362364e-09	1.24781320523842e-19	1.57013171246727e-18	1.24627399331203e-19	1.0012350509877
3.46369417737074e-09	1.34953331875707e-19	1.57013171246727e-18	1.34786863227149e-19	1.00123505098771
3.60210656235603e-09	1.45954552395324e-19	1.57013171246727e-18	1.45774513438518e-19	1.00123505098771
3.74605003274791e-09	1.5785257813819e-19	1.57013171246727e-18	1.57657862639217e-19	1.00123505098771
3.89574561577437e-09	1.70720515502549e-19	1.57013171246727e-18	1.70509927048732e-19	1.00123505098772
4.05142317111346e-09	1.84637430425374e-19	1.57013171246727e-18	1.8440967507403e-19	1.00123505098771
4.21332174384605e-09	1.99688834196238e-19	1.57013171246727e-18	1.99442512524153e-19	1.00123505098771
4.3816899315129e-09	2.15967208874094e-19	1.57013171246727e-18	2.1570080737889e-19	1.00123505098771
4.55678626583971e-09	2.33572575535349e-19	1.57013171246727e-18	2.33284457335897e-19	1.00123505098772
4.73887960971624e-09	2.52613108844786e-19	1.57013171246727e-18	2.52301503623534e-19	1.00123505098772
4.92824957003904e-09	2.73205801725512e-19	1.57013171246727e-18	2.72868794850915e-19	1.00123505098772
5.12518692705179e-09	2.95477184211933e-19	1.57013171246727e-18	2.95112704974167e-19	1.00123505098772
5.32999408084248e-09	3.19564100902692e-19	1.57013171246727e-18	3.19169909790357e-19	1.00123505098771
5.54298551568298e-09	3.45614551790566e-19	1.57013171246727e-18	3.45188226730197e-19	1.00123505098771
5.76448828292412e-09	3.73788601635726e-19	1.57013171246727e-18	3.73327523109566e-19	1.00123505098772
5.99484250318757e-09	4.04259363469901e-19	1.57013171246727e-18	4.03760698420517e-19	1.00123505098772
6.23440188862594e-09	4.3721406227458e-19	1.57013171246727e-18	4.36674746697362e-19	1.00123505098771
6.48353428605272e-09	4.72855185368816e-19	1.57013171246727e-18	4.72271905485478e-19	1.00123505098771
6.74262224177625e-09	5.11401726575206e-19	1.57013171246727e-18	5.1077089847255e-19	1.00123505098772
7.01206358900499e-09	5.53090531808611e-19	1.57013171246727e-18	5.52408279417497e-19	1.00123505098771
7.29227205872603e-09	5.98177754355602e-19	1.57013171246727e-18	5.97439885634752e-19	1.00123505098771
7.5836779149948e-09	6.46940428786316e-19	1.57013171246727e-18	6.46142409964683e-19	1.00123505098772
7.88672861561166e-09	6.99678173169591e-19	1.57013171246727e-18	6.98815100889011e-19	1.00123505098771
8.2018894991996e-09	7.56715030050533e-19	1.57013171246727e-18	7.55781601237427e-19	1.00123505098772
8.5296444997383e-09	8.18401457502064e-19	1.57013171246727e-18	8.17391936783191e-19	1.00123505098771
8.87049688965156e-09	8.85116482484532e-19	1.57013171246727e-18	8.84024666946457e-19	1.00123505098771
9.2249700525892e-09	9.57270029744311e-19	1.57013171246727e-18	9.56089210820148e-19	1.00123505098771
9.59360828709004e-09	1.03530544056124e-18	1.57013171246727e-18	1.03402836281044e-18	1.0012350509877
