# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 6
# active_virtual = 0
# process  = nu_e nu_mu~ -> nu_e nu_mu~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
1.55307057393331e-11	6.78307975246571e-25	1.57013171246727e-18	6.77851636978059e-25	1.00067321260821
1.61513269350293e-11	7.33602761319539e-25	1.57013171246727e-18	7.33109222947453e-25	1.00067321260821
1.67967487209249e-11	7.93405106611084e-25	1.57013171246727e-18	7.92871335631244e-25	1.00067321260822
1.74679621512707e-11	8.58082461500377e-25	1.57013171246727e-18	8.575051782028e-25	1.00067321260822
1.81659978837514e-11	9.28032230444761e-25	1.57013171246727e-18	9.27407887761759e-25	1.00067321260822
1.88919277620747e-11	1.00368421379731e-24	1.57013171246727e-18	1.00300897550885e-24	1.00067321260821
1.96468664618024e-11	1.08550324867828e-24	1.57013171246727e-18	1.08477296584063e-24	1.00067321260821
2.04319732019505e-11	1.17399206512682e-24	1.57013171246727e-18	1.17320225057975e-24	1.00067321260821
2.12484535249865e-11	1.26969437508265e-24	1.57013171246727e-18	1.26884017587844e-24	1.00067321260822
2.20975611479566e-11	1.37319821317732e-24	1.57013171246727e-18	1.37227438076226e-24	1.00067321260822
2.2980599887586e-11	1.48513954986266e-24	1.57013171246727e-18	1.48414040782774e-24	1.00067321260822
2.38989256623078e-11	1.60620619907654e-24	1.57013171246727e-18	1.60512560827928e-24	1.00067321260821
2.48539485742952e-11	1.7371420444567e-24	1.57013171246727e-18	1.73597336529965e-24	1.00067321260822
2.58471350746927e-11	1.87875161006983e-24	1.57013171246727e-18	1.87748766170421e-24	1.00067321260821
2.6880010215373e-11	2.03190500374075e-24	1.57013171246727e-18	2.03053801994426e-24	1.00067321260822
2.79541599906753e-11	2.19754326335516e-24	1.57013171246727e-18	2.1960648448132e-24	1.0006732126082
2.90712337727223e-11	2.37668413898642e-24	1.57013171246727e-18	2.37508520168306e-24	1.00067321260822
3.02329468440542e-11	2.57042834637317e-24	1.57013171246727e-18	2.56869906577539e-24	1.00067321260821
3.14410830314688e-11	2.77996633017312e-24	1.57013171246727e-18	2.77809608086467e-24	1.00067321260821
3.26974974451137e-11	3.00658557854788e-24	1.57013171246727e-18	3.00456286894235e-24	1.00067321260821
3.40041193270329e-11	3.25167853402353e-24	1.57013171246727e-18	3.2494909357553e-24	1.00067321260822
3.5362955013546e-11	3.51675114923425e-24	1.57013171246727e-18	3.51438522079348e-24	1.00067321260822
3.67760910160057e-11	3.80343214011904e-24	1.57013171246727e-18	3.80087334426149e-24	1.0006732126082
3.82456972246651e-11	4.11348299342727e-24	1.57013171246727e-18	4.11071560785126e-24	1.00067321260822
3.97740302405752e-11	4.44880879002234e-24	1.57013171246727e-18	4.44581581076472e-24	1.00067321260822
4.13634368406273e-11	4.81146991048818e-24	1.57013171246727e-18	4.8082329474447e-24	1.00067321260822
4.30163575810623e-11	5.20369469496051e-24	1.57013171246727e-18	5.20019385888954e-24	1.00067321260822
4.47353305449787e-11	5.6278931349719e-24	1.57013171246727e-18	5.62410691528658e-24	1.00067321260822
4.65229952395956e-11	6.08667168143769e-24	1.57013171246727e-18	6.08257681403608e-24	1.00067321260821
4.8382096649253e-11	6.5828492597703e-24	1.57013171246727e-18	6.57842058409091e-24	1.00067321260822
5.03154894503736e-11	7.11947459052397e-24	1.57013171246727e-18	7.11468489494925e-24	1.00067321260821
5.23261423948593e-11	7.6998449219975e-24	1.57013171246727e-18	7.69466477665385e-24	1.00067321260822
5.44171428686513e-11	8.32752628989253e-24	1.57013171246727e-18	8.32192386582145e-24	1.00067321260822
5.65917016324544e-11	9.00637542851457e-24	1.57013171246727e-18	9.00031630210211e-24	1.00067321260821
5.88531577519061e-11	9.74056346814594e-24	1.57013171246727e-18	9.73401040960966e-24	1.00067321260822
6.12049837247581e-11	1.05346015641973e-23	1.57013171246727e-18	1.05275143088315e-23	1.00067321260821
6.36507908129464e-11	1.1393368615616e-23	1.57013171246727e-18	1.1385703616388e-23	1.00067321260821
6.61943345877342e-11	1.23221412428609e-23	1.57013171246727e-18	1.23138514028409e-23	1.00067321260822
6.88395206964447e-11	1.3326626209645e-23	1.57013171246727e-18	1.33176605926221e-23	1.00067321260822
7.15904108596381e-11	1.44129954876546e-23	1.57013171246727e-18	1.44032990051643e-23	1.00067321260822
7.44512291079401e-11	1.55879241797002e-23	1.57013171246727e-18	1.5577437252538e-23	1.00067321260823
7.74263682681009e-11	1.68586315343126e-23	1.57013171246727e-18	1.68472897264545e-23	1.00067321260821
8.05203967082423e-11	1.82329253037967e-23	1.57013171246727e-18	1.82206589264775e-23	1.00067321260821
8.37380653526519e-11	1.9719249718295e-23	1.57013171246727e-18	1.97059834018117e-23	1.00067321260821
8.70843149768936e-11	2.1326737370635e-23	1.57013171246727e-18	2.13123896012442e-23	1.00067321260822
9.05642837944385e-11	2.30652653307623e-23	1.57013171246727e-18	2.30497479498265e-23	1.00067321260821
9.41833153464645e-11	2.49455158345503e-23	1.57013171246727e-18	2.49287334968535e-23	1.00067321260821
9.79469667069382e-11	2.69790419198804e-23	1.57013171246727e-18	2.69608915077887e-23	1.00067321260821
1.01861017015581e-10	2.9178338413293e-23	1.57013171246727e-18	2.91587084031566e-23	1.00067321260822
1.0593147635182e-10	3.15569187033762e-23	1.57013171246727e-18	3.15356884802823e-23	1.00067321260822
1.10164594963347e-10	3.41293977726232e-23	1.57013171246727e-18	3.4106436889288e-23	1.00067321260822
1.14566872863468e-10	3.69115819979381e-23	1.57013171246727e-18	3.68867493731841e-23	1.00067321260821
1.19145069811958e-10	3.99205662715625e-23	1.57013171246727e-18	3.98937093234575e-23	1.00067321260822
1.23906215694771e-10	4.31748390391727e-23	1.57013171246727e-18	4.31457927475037e-23	1.00067321260821
1.2885762131853e-10	4.66943959005497e-23	1.57013171246727e-18	4.666298179287e-23	1.00067321260821
1.34006889636372e-10	5.05008624708254e-23	1.57013171246727e-18	5.04668875258457e-23	1.00067321260821
1.3936192742239e-10	5.46176272572183e-23	1.57013171246727e-18	5.45808827188047e-23	1.00067321260821
1.44930957412596e-10	5.90699853677115e-23	1.57013171246727e-18	5.90302454622002e-23	1.00067321260822
1.50722530931049e-10	6.38852939346697e-23	1.57013171246727e-18	6.38423144836217e-23	1.00067321260822
1.56745541020532e-10	6.90931402083949e-23	1.57013171246727e-18	6.90466571282615e-23	1.00067321260821
1.63009236097945e-10	7.47255233534464e-23	1.57013171246727e-18	7.46752510329298e-23	1.00067321260821
1.69523234155381e-10	8.081705106476e-23	1.57013171246727e-18	8.07626806099005e-23	1.00067321260821
1.76297537528688e-10	8.7405152211661e-23	1.57013171246727e-18	8.73463495478642e-23	1.00067321260821
1.83342548256195e-10	9.45303068163408e-23	1.57013171246727e-18	9.44667106356845e-23	1.00067321260821
1.9066908405119e-10	1.02236294779879e-22	1.57013171246727e-18	1.02167514321088e-22	1.00067321260822
1.9828839491267e-10	1.10570464884087e-22	1.57013171246727e-18	1.10496077531535e-22	1.00067321260821
2.06212180399876e-10	1.19584025722042e-22	1.57013171246727e-18	1.19503574409022e-22	1.00067321260822
2.14452607597126e-10	1.29332360344881e-22	1.57013171246727e-18	1.29245350745206e-22	1.00067321260821
2.23022329796551e-10	1.39875366558221e-22	1.57013171246727e-18	1.3978126404887e-22	1.00067321260822
2.31934505927398e-10	1.51277824959072e-22	1.57013171246727e-18	1.51176051335253e-22	1.00067321260822
2.41202820761754e-10	1.63609796974668e-22	1.57013171246727e-18	1.6349972689708e-22	1.00067321260822
2.50841505927705e-10	1.76947055348886e-22	1.57013171246727e-18	1.76828012501383e-22	1.00067321260822
2.60865361762204e-10	1.91371549721373e-22	1.57013171246727e-18	1.91242802655395e-22	1.00067321260822
2.71289780037193e-10	2.06971910160079e-22	1.57013171246727e-18	2.06832667800326e-22	1.00067321260821
2.82130767593891e-10	2.23843991741095e-22	1.57013171246727e-18	2.23693398524836e-22	1.0006732126082
2.9340497092152e-10	2.42091463521958e-22	1.57013171246727e-18	2.41928594142092e-22	1.00067321260822
3.05129701718225e-10	2.6182644552725e-22	1.57013171246727e-18	2.61650299246854e-22	1.00067321260822
3.17322963473433e-10	2.83170197660509e-22	1.57013171246727e-18	2.82979692163875e-22	1.00067321260822
3.30003479112461e-10	3.06253864775267e-22	1.57013171246727e-18	3.06047829517719e-22	1.00067321260822
3.43190719745834e-10	3.3121928248337e-22	1.57013171246727e-18	3.30996451498946e-22	1.00067321260821
3.56904934567449e-10	3.58219848651712e-22	1.57013171246727e-18	3.57978852774551e-22	1.00067321260821
3.71167181947499e-10	3.87421465942276e-22	1.57013171246727e-18	3.87160824393888e-22	1.00067321260821
3.85999361767896e-10	4.19003561186796e-22	1.57013171246727e-18	4.18721672477551e-22	1.00067321260822
4.01424249049847e-10	4.5316018785953e-22	1.57013171246727e-18	4.52855319948444e-22	1.00067321260821
4.17465528925225e-10	4.90101218422188e-22	1.57013171246727e-18	4.89771498074541e-22	1.00067321260821
4.34147833005416e-10	5.30053633867258e-22	1.57013171246727e-18	5.29697035144667e-22	1.00067321260821
4.51496777203513e-10	5.73262918383242e-22	1.57013171246727e-18	5.72877250195452e-22	1.00067321260821
4.69539001067904e-10	6.19994567711182e-22	1.57013171246727e-18	6.19577460353107e-22	1.00067321260821
4.88302208687681e-10	6.70535720460459e-22	1.57013171246727e-18	6.70084611051732e-22	1.00067321260821
5.07815211232656e-10	7.25196922407361e-22	1.57013171246727e-18	7.24709039144922e-22	1.00067321260821
5.28107971193317e-10	7.8431403461692e-22	1.57013171246727e-18	7.83786379743929e-22	1.00067321260821
5.49211648388657e-10	8.48250297112437e-22	1.57013171246727e-18	8.47679628498807e-22	1.00067321260821
5.71158647812515e-10	9.17398560772634e-22	1.57013171246727e-18	9.16781371994034e-22	1.00067321260821
5.93982669391902e-10	9.92183701170153e-22	1.57013171246727e-18	9.91516199963091e-22	1.00067321260821
6.17718759733709e-10	1.07306522918307e-21	1.57013171246727e-18	1.07234331414365e-21	1.00067321260822
6.42403365939273e-10	1.16054011442005e-21	1.57013171246727e-18	1.15975934980326e-21	1.00067321260822
6.68074391569408e-10	1.25514583880744e-21	1.57013171246727e-18	1.25430142727211e-21	1.00067321260821
6.94771254845863e-10	1.35746369910092e-21	1.57013171246727e-18	1.35655045223281e-21	1.00067321260821
7.22534949178554e-10	1.46812237861347e-21	1.57013171246727e-18	1.46713468504554e-21	1.00067321260822
7.51408106111521e-10	1.58780181010601e-21	1.57013171246727e-18	1.58673360103991e-21	1.00067321260821
7.81435060784271e-10	1.71723735357602e-21	1.57013171246727e-18	1.7160820654928e-21	1.00067321260821
8.12661920009003e-10	1.85722431461385e-21	1.57013171246727e-18	1.85597484894502e-21	1.00067321260821
8.45136633068271e-10	2.00862283108975e-21	1.57013171246727e-18	2.00727151060069e-21	1.00067321260822
8.78909065341786e-10	2.17236315819707e-21	1.57013171246727e-18	2.17090167981503e-21	1.00067321260821
9.14031074875403e-10	2.34945138432569e-21	1.57013171246727e-18	2.34787076812213e-21	1.00067321260822
9.5055659200989e-10	2.54097561288558e-21	1.57013171246727e-18	2.53926614689988e-21	1.00067321260821
9.88541702191717e-10	2.74811264806502e-21	1.57013171246727e-18	2.7462638286301e-21	1.00067321260822
1.02804473209306e-09	2.9721352256028e-21	1.57013171246727e-18	2.97013569280629e-21	1.00067321260822
1.06912633917321e-09	3.21441983300387e-21	1.57013171246727e-18	3.2122573008881e-21	1.00067321260821
1.111849604819e-09	3.4764551672487e-21	1.57013171246727e-18	3.4741163483206e-21	1.00067321260822
1.15628013120709e-09	3.759851281964e-21	1.57013171246727e-18	3.75732180555138e-21	1.00067321260822
1.20248614203711e-09	4.06634948025922e-21	1.57013171246727e-18	4.06361380421134e-21	1.00067321260821
1.25053858729008e-09	4.39783301401416e-21	1.57013171246727e-18	4.3948743292042e-21	1.00067321260822
1.30051125217308e-09	4.7563386553582e-21	1.57013171246727e-18	4.75313878240127e-21	1.00067321260822
1.35248087041753e-09	5.14406921144226e-21	1.57013171246727e-18	5.14060848899358e-21	1.00067321260821
1.40652724210488e-09	5.56340705939819e-21	1.57013171246727e-18	5.5596642233456e-21	1.00067321260821
1.46273335620075e-09	6.01692878465057e-21	1.57013171246727e-18	6.01288083745909e-21	1.00067321260822
1.52118551798571e-09	6.50742101252474e-21	1.57013171246727e-18	6.50304308193025e-21	1.00067321260821
1.58197348157819e-09	7.03789753042725e-21	1.57013171246727e-18	7.03316271661082e-21	1.00067321260821
1.64519058775323e-09	7.61161780580359e-21	1.57013171246727e-18	7.60649701610804e-21	1.00067321260821
1.71093390726857e-09	8.23210701365662e-21	1.57013171246727e-18	8.226568783829e-21	1.00067321260821
1.77930438991811e-09	8.90317769668147e-21	1.57013171246727e-18	8.89718799754388e-21	1.00067321260821
1.85040701954181e-09	9.62895319110738e-21	1.57013171246727e-18	9.62247521946742e-21	1.00067321260821
1.92435097522982e-09	1.04138929621832e-20	1.57013171246727e-18	1.04068869146999e-20	1.00067321260821
2.0012497989685e-09	1.12628200049787e-20	1.57013171246727e-18	1.12552428335946e-20	1.00067321260821
2.08122156998578e-09	1.21809504788644e-20	1.57013171246727e-18	1.21727556263001e-20	1.00067321260821
2.16438908606344e-09	1.31739257577552e-20	1.57013171246727e-18	1.31650628714422e-20	1.00067321260821
2.25088005209485e-09	1.42478470930475e-20	1.57013171246727e-18	1.42382617157414e-20	1.00067321260822
2.34082727617765e-09	1.54093131022361e-20	1.57013171246727e-18	1.53989463374085e-20	1.00067321260822
2.43436887354244e-09	1.66654603135523e-20	1.57013171246727e-18	1.66542484635063e-20	1.00067321260821
2.53164847863066e-09	1.80240070157496e-20	1.57013171246727e-18	1.80118811902348e-20	1.00067321260821
2.63281546564729e-09	1.9493300682467e-20	1.57013171246727e-18	1.94801863753886e-20	1.00067321260822
2.73802517792709e-09	2.10823692625631e-20	1.57013171246727e-18	2.1068185894187e-20	1.00067321260821
2.84743916646645e-09	2.28009766515755e-20	1.57013171246727e-18	2.27856370734115e-20	1.00067321260821
2.9612254379872e-09	2.46596826851368e-20	1.57013171246727e-18	2.46430926444632e-20	1.00067321260821
3.07955871291335e-09	2.66699080229804e-20	1.57013171246727e-18	2.66519655837156e-20	1.00067321260822
3.20262069365674e-09	2.88440043222024e-20	1.57013171246727e-18	2.88245992385683e-20	1.00067321260821
3.33060034362364e-09	3.11953301309605e-20	1.57013171246727e-18	3.1174343170086e-20	1.0006732126082
3.46369417737074e-09	3.37383329689268e-20	1.57013171246727e-18	3.37156351782311e-20	1.00067321260821
3.60210656235603e-09	3.64886380988309e-20	1.57013171246727e-18	3.64640900136867e-20	1.00067321260821
3.74605003274791e-09	3.94631445345475e-20	1.57013171246727e-18	3.94365953213522e-20	1.00067321260821
3.89574561577437e-09	4.26801288756372e-20	1.57013171246727e-18	4.26514154050283e-20	1.00067321260822
4.05142317111346e-09	4.61593576063434e-20	1.57013171246727e-18	4.61283034508648e-20	1.00067321260821
4.21332174384605e-09	4.99222085490594e-20	1.57013171246727e-18	4.98886228991174e-20	1.00067321260821
4.3816899315129e-09	5.39918022185234e-20	1.57013171246727e-18	5.39554787099737e-20	1.00067321260821
4.55678626583971e-09	5.83931438838373e-20	1.57013171246727e-18	5.83538593299982e-20	1.00067321260822
4.73887960971624e-09	6.31532772111965e-20	1.57013171246727e-18	6.31107902314982e-20	1.00067321260822
4.92824957003904e-09	6.8301450431378e-20	1.57013171246727e-18	6.82554999682194e-20	1.00067321260822
5.12518692705179e-09	7.38692960529833e-20	1.57013171246727e-18	7.38195997676862e-20	1.00067321260822
5.32999408084248e-09	7.98910252256729e-20	1.57013171246727e-18	7.98372777636769e-20	1.00067321260821
5.54298551568298e-09	8.64036379476414e-20	1.57013171246727e-18	8.63455090622783e-20	1.00067321260821
5.76448828292412e-09	9.34471504089315e-20	1.57013171246727e-18	9.33842829322518e-20	1.00067321260822
5.99484250318757e-09	1.01064840867475e-19	1.57013171246727e-18	1.00996848515665e-19	1.00067321260822
6.23440188862594e-09	1.09303515568645e-19	1.57013171246727e-18	1.09229980568531e-19	1.00067321260821
6.48353428605272e-09	1.18213796342204e-19	1.57013171246727e-18	1.18134266864289e-19	1.00067321260821
6.74262224177625e-09	1.27850431643802e-19	1.57013171246727e-18	1.27764419026032e-19	1.00067321260822
7.01206358900499e-09	1.38272632952153e-19	1.57013171246727e-18	1.3817960869738e-19	1.00067321260821
7.29227205872603e-09	1.495444385889e-19	1.57013171246727e-18	1.49443831117573e-19	1.00067321260821
7.5836779149948e-09	1.61735107196579e-19	1.57013171246727e-18	1.6162629833472e-19	1.00067321260822
7.88672861561166e-09	1.74919543292398e-19	1.57013171246727e-18	1.74801864473295e-19	1.00067321260821
8.2018894991996e-09	1.89178757512633e-19	1.57013171246727e-18	1.89051485668879e-19	1.00067321260822
8.5296444997383e-09	2.04600364375516e-19	1.57013171246727e-18	2.04462717496188e-19	1.00067321260821
8.87049688965156e-09	2.21279120621133e-19	1.57013171246727e-18	2.21130252946792e-19	1.00067321260821
9.2249700525892e-09	2.39317507436078e-19	1.57013171246727e-18	2.39156504262073e-19	1.00067321260821
9.59360828709004e-09	2.58826360140311e-19	1.57013171246727e-18	2.58652232196457e-19	1.0006732126082
9.97697764235996e-09	2.79925549205284e-19	1.57013171246727e-18	2.79737226577365e-19	1.00067321260822
1.03756667874485e-08	3.02744716787734e-19	1.57013171246727e-18	3.02541042343526e-19	1.00067321260822
1.07902879151583e-08	3.27424073304827e-19	1.57013171246727e-18	3.27203795584186e-19	1.00067321260821
1.12214776820761e-08	3.54115258945022e-19	1.57013171246727e-18	3.53877024470392e-19	1.00067321260821
1.16698981861676e-08	3.82982275408187e-19	1.57013171246727e-18	3.82724620368282e-19	1.00067321260821
1.21362379834384e-08	4.14202493599987e-19	1.57013171246727e-18	4.13923834855521e-19	1.00067321260822
1.26212131452213e-08	4.47967743472175e-19	1.57013171246727e-18	4.47666368828409e-19	1.00067321260821
1.3125568357714e-08	4.84485492705306e-19	1.57013171246727e-18	4.84159550391594e-19	1.00067321260822
1.36500780654556e-08	5.23980121476046e-19	1.57013171246727e-18	5.23627608767814e-19	1.00067321260821
1.41955476604962e-08	5.66694301141963e-19	1.57013171246727e-18	5.66313052055122e-19	1.00067321260822
1.47628147190889e-08	6.12890485314826e-19	1.57013171246727e-18	6.12478157297081e-19	1.00067321260821
1.5352750287799e-08	6.62852522484338e-19	1.57013171246727e-18	6.62406582021553e-19	1.00067321260822
1.59662602210088e-08	7.16887400100773e-19	1.57013171246727e-18	7.16405107150044e-19	1.00067321260822
1.66042865718696e-08	7.75327130833062e-19	1.57013171246727e-18	7.74805521986747e-19	1.00067321260821
1.72678090388376e-08	8.38530792592156e-19	1.57013171246727e-18	8.37966662869453e-19	1.00067321260821
1.79578464700148e-08	9.06886734854412e-19	1.57013171246727e-18	9.06276618008639e-19	1.00067321260821
1.86754584276043e-08	9.80814964841621e-19	1.57013171246727e-18	9.80155112062176e-19	1.00067321260821
1.94217468148835e-08	1.06076972821938e-18	1.57013171246727e-18	1.06005608509747e-18	1.00067321260822
2.01978575681917e-08	1.14724230017057e-18	1.57013171246727e-18	1.14647048178728e-18	1.00067321260822
2.10049824165318e-08	1.24076400399356e-18	1.57013171246727e-18	1.23992926797707e-18	1.00067321260821
2.18443607114866e-08	1.3419094757727e-18	1.57013171246727e-18	1.34100669315916e-18	1.00067321260822
